"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"Tead3"	"Tead3"	0.359690850468409	-0.359690850468409	"S01"	0.359690850468409	"IS01"
"Arhgap42"	"Arhgap42"	0.359636500895258	-0.359636500895258	"S01"	0.359636500895258	"IS01"
"Gm50163"	"Gm50163"	0.359226150576513	-0.359226150576513	"S01"	0.359226150576513	"IS01"
"Lgr6"	"Lgr6"	0.359209073321804	-0.359209073321804	"S01"	0.359209073321804	"IS01"
"Ms4a4d"	"Ms4a4d"	0.359149784138788	-0.359149784138788	"S01"	0.359149784138788	"IS01"
"Notch3"	"Notch3"	0.359108442959712	-0.359108442959712	"S01"	0.359108442959712	"IS01"
"Fads2"	"Fads2"	0.359035152630755	-0.359035152630755	"S01"	0.359035152630755	"IS01"
"Epb41l4a"	"Epb41l4a"	0.359008189486872	-0.359008189486872	"S01"	0.359008189486872	"IS01"
"Zfp521"	"Zfp521"	0.358925349251535	-0.358925349251535	"S01"	0.358925349251535	"IS01"
"Acot2"	"Acot2"	0.358918898294981	-0.358918898294981	"S01"	0.358918898294981	"IS01"
"Slc16a2"	"Slc16a2"	0.358384288765777	-0.358384288765777	"S01"	0.358384288765777	"IS01"
"Eif3c"	"Eif3c"	0.357878568973897	-0.357878568973897	"S01"	0.357878568973897	"IS01"
"Gm28501"	"Gm28501"	0.357695388146039	-0.357695388146039	"S01"	0.357695388146039	"IS01"
"Gli3"	"Gli3"	0.35387600261593	-0.35387600261593	"S01"	0.35387600261593	"IS01"
"Nox1"	"Nox1"	0.352749339412341	-0.352749339412341	"S01"	0.352749339412341	"IS01"
"Plod2"	"Plod2"	0.35140198330758	-0.35140198330758	"S01"	0.35140198330758	"IS01"
"Tk2"	"Tk2"	0.342482117205691	-0.342482117205691	"S01"	0.342482117205691	"IS01"
"C1galt1c1"	"C1galt1c1"	0.323738743772276	-0.323738743772276	"S01"	0.323738743772276	"IS01"
"Cobl"	"Cobl"	0.320994891845299	-0.320994891845299	"S01"	0.320994891845299	"IS01"
"Slc28a3"	"Slc28a3"	0.320766300887768	-0.320766300887768	"S01"	0.320766300887768	"IS01"
"Myzap"	"Myzap"	0.319872813940162	-0.319872813940162	"S01"	0.319872813940162	"IS01"
"4930590J08Rik"	"4930590J08Rik"	0.31984464264797	-0.31984464264797	"S01"	0.31984464264797	"IS01"
"Hsd17b7"	"Hsd17b7"	0.319808171611647	-0.319808171611647	"S01"	0.319808171611647	"IS01"
"Gabrb1"	"Gabrb1"	0.319622577642838	-0.319622577642838	"S01"	0.319622577642838	"IS01"
"Kcnk1"	"Kcnk1"	0.319396205068595	-0.319396205068595	"S01"	0.319396205068595	"IS01"
"Rpl36"	"Rpl36"	0.318981200747038	-0.318981200747038	"S01"	0.318981200747038	"IS01"
"D7Ertd443e"	"D7Ertd443e"	0.318900202822924	-0.318900202822924	"S01"	0.318900202822924	"IS01"
"Zfp558"	"Zfp558"	0.318756320794307	-0.318756320794307	"S01"	0.318756320794307	"IS01"
"Rasgef1c"	"Rasgef1c"	0.318667734976588	-0.318667734976588	"S01"	0.318667734976588	"IS01"
"Dhx38"	"Dhx38"	0.31435007649602	-0.31435007649602	"S01"	0.31435007649602	"IS01"
"Odr4"	"Odr4"	0.300533963717422	-0.300533963717422	"S01"	0.300533963717422	"IS01"
"Lmbr1"	"Lmbr1"	0.298229165799054	-0.298229165799054	"S01"	0.298229165799054	"IS01"
"Smim13"	"Smim13"	0.296734110139906	-0.296734110139906	"S01"	0.296734110139906	"IS01"
"Ehbp1"	"Ehbp1"	0.292500404507395	-0.292500404507395	"S01"	0.292500404507395	"IS01"
"Zfp113"	"Zfp113"	0.282483326264328	-0.282483326264328	"S01"	0.282483326264328	"IS01"
"Cdkl3"	"Cdkl3"	0.281761474057838	-0.281761474057838	"S01"	0.281761474057838	"IS01"
"Sfxn5"	"Sfxn5"	0.278521069034398	-0.278521069034398	"S01"	0.278521069034398	"IS01"
"Lrrc36"	"Lrrc36"	0.276802262670829	-0.276802262670829	"S01"	0.276802262670829	"IS01"
"Hormad1"	"Hormad1"	0.27672457128569	-0.27672457128569	"S01"	0.27672457128569	"IS01"
"Gm29264"	"Gm29264"	0.276570553785798	-0.276570553785798	"S01"	0.276570553785798	"IS01"
"Btnl9"	"Btnl9"	0.276568117733903	-0.276568117733903	"S01"	0.276568117733903	"IS01"
"Gdf15"	"Gdf15"	0.276566700282248	-0.276566700282248	"S01"	0.276566700282248	"IS01"
"Gm14508"	"Gm14508"	0.276533585971606	-0.276533585971606	"S01"	0.276533585971606	"IS01"
"Krt15"	"Krt15"	0.276477752829505	-0.276477752829505	"S01"	0.276477752829505	"IS01"
"Gm43389"	"Gm43389"	0.276346013373251	-0.276346013373251	"S01"	0.276346013373251	"IS01"
"Ccdc34os"	"Ccdc34os"	0.276283426519792	-0.276283426519792	"S01"	0.276283426519792	"IS01"
"Gm19552"	"Gm19552"	0.276275007186519	-0.276275007186519	"S01"	0.276275007186519	"IS01"
"Tjp1"	"Tjp1"	0.276158447273489	-0.276158447273489	"S01"	0.276158447273489	"IS01"
"Tmem47"	"Tmem47"	0.276116037507662	-0.276116037507662	"S01"	0.276116037507662	"IS01"
"Gm13171"	"Gm13171"	0.276045328742379	-0.276045328742379	"S01"	0.276045328742379	"IS01"
"Sez6l2"	"Sez6l2"	0.275959209414667	-0.275959209414667	"S01"	0.275959209414667	"IS01"
"1700030C10Rik"	"1700030C10Rik"	0.275915532936063	-0.275915532936063	"S01"	0.275915532936063	"IS01"
"Cep126"	"Cep126"	0.275821829382476	-0.275821829382476	"S01"	0.275821829382476	"IS01"
"Iqank1"	"Iqank1"	0.275794524268807	-0.275794524268807	"S01"	0.275794524268807	"IS01"
"Gm19461"	"Gm19461"	0.275693934357608	-0.275693934357608	"S01"	0.275693934357608	"IS01"
"Gm45289"	"Gm45289"	0.275562884654862	-0.275562884654862	"S01"	0.275562884654862	"IS01"
"AI661453"	"AI661453"	0.275440928833233	-0.275440928833233	"S01"	0.275440928833233	"IS01"
"Gm49026"	"Gm49026"	0.275404844837541	-0.275404844837541	"S01"	0.275404844837541	"IS01"
"Epb41l4b"	"Epb41l4b"	0.275280645642882	-0.275280645642882	"S01"	0.275280645642882	"IS01"
"Gm47246"	"Gm47246"	0.275175731801754	-0.275175731801754	"S01"	0.275175731801754	"IS01"
"Gm27241"	"Gm27241"	0.274939820273731	-0.274939820273731	"S01"	0.274939820273731	"IS01"
"Il33"	"Il33"	0.274743932603213	-0.274743932603213	"S01"	0.274743932603213	"IS01"
"Lurap1"	"Lurap1"	0.274716985910074	-0.274716985910074	"S01"	0.274716985910074	"IS01"
"Gm49936"	"Gm49936"	0.274458487649436	-0.274458487649436	"S01"	0.274458487649436	"IS01"
"Gm47585"	"Gm47585"	0.274045725645749	-0.274045725645749	"S01"	0.274045725645749	"IS01"
"Il17re"	"Il17re"	0.271966400551727	-0.271966400551727	"S01"	0.271966400551727	"IS01"
"Supt4a"	"Supt4a"	0.270185508830818	-0.270185508830818	"S01"	0.270185508830818	"IS01"
"Arl2"	"Arl2"	0.261885701335966	-0.261885701335966	"S01"	0.261885701335966	"IS01"
"Gm43361"	"Gm43361"	0.260549824798571	-0.260549824798571	"S01"	0.260549824798571	"IS01"
"Psmb3"	"Psmb3"	0.258610980365893	-0.258610980365893	"S01"	0.258610980365893	"IS01"
"Pgm3"	"Pgm3"	0.257696474055691	-0.257696474055691	"S01"	0.257696474055691	"IS01"
"BC006965"	"BC006965"	0.256933388973791	-0.256933388973791	"S01"	0.256933388973791	"IS01"
"Uck1"	"Uck1"	0.251259358479963	-0.251259358479963	"S01"	0.251259358479963	"IS01"
"Tulp3"	"Tulp3"	0.246699111155731	-0.246699111155731	"S01"	0.246699111155731	"IS01"
"Dimt1"	"Dimt1"	0.245753776152054	-0.245753776152054	"S01"	0.245753776152054	"IS01"
"Cep78"	"Cep78"	0.232825175190237	-0.232825175190237	"S01"	0.232825175190237	"IS01"
"Pfn2"	"Pfn2"	0.224704577204881	-0.224704577204881	"S01"	0.224704577204881	"IS01"
"Anxa10"	"Anxa10"	0.224704577204881	-0.224704577204881	"S01"	0.224704577204881	"IS01"
"Fgf18"	"Fgf18"	0.224685018334008	-0.224685018334008	"S01"	0.224685018334008	"IS01"
"Gm37258"	"Gm37258"	0.224672144628668	-0.224672144628668	"S01"	0.224672144628668	"IS01"
"Smarca1"	"Smarca1"	0.224584302311496	-0.224584302311496	"S01"	0.224584302311496	"IS01"
"Unc45b"	"Unc45b"	0.224568282165873	-0.224568282165873	"S01"	0.224568282165873	"IS01"
"Gm48914"	"Gm48914"	0.224542327488413	-0.224542327488413	"S01"	0.224542327488413	"IS01"
"Atp10b"	"Atp10b"	0.224346880706844	-0.224346880706844	"S01"	0.224346880706844	"IS01"
"Gm44366"	"Gm44366"	0.224279324155631	-0.224279324155631	"S01"	0.224279324155631	"IS01"
"Kcnu1"	"Kcnu1"	0.224262309533601	-0.224262309533601	"S01"	0.224262309533601	"IS01"
"Tc2n"	"Tc2n"	0.224193412522819	-0.224193412522819	"S01"	0.224193412522819	"IS01"
"2610027F03Rik"	"2610027F03Rik"	0.224144706929377	-0.224144706929377	"S01"	0.224144706929377	"IS01"
"Zfp334"	"Zfp334"	0.224144706929377	-0.224144706929377	"S01"	0.224144706929377	"IS01"
"Rerg"	"Rerg"	0.224140397699182	-0.224140397699182	"S01"	0.224140397699182	"IS01"
"Lrrc75aos1"	"Lrrc75aos1"	0.224073021292026	-0.224073021292026	"S01"	0.224073021292026	"IS01"
"Gm38393"	"Gm38393"	0.223667170987619	-0.223667170987619	"S01"	0.223667170987619	"IS01"
"Sertad4"	"Sertad4"	0.223598996853178	-0.223598996853178	"S01"	0.223598996853178	"IS01"
"Gm48677"	"Gm48677"	0.223598996853178	-0.223598996853178	"S01"	0.223598996853178	"IS01"
"Gm36839"	"Gm36839"	0.223598996853178	-0.223598996853178	"S01"	0.223598996853178	"IS01"
"Gspt2"	"Gspt2"	0.223375288168581	-0.223375288168581	"S01"	0.223375288168581	"IS01"
"Grip2"	"Grip2"	0.223375288168581	-0.223375288168581	"S01"	0.223375288168581	"IS01"
"Thpo"	"Thpo"	0.223375288168581	-0.223375288168581	"S01"	0.223375288168581	"IS01"
"Rasef"	"Rasef"	0.223103699230751	-0.223103699230751	"S01"	0.223103699230751	"IS01"
"Kif1c"	"Kif1c"	0.222973858747225	-0.222973858747225	"S01"	0.222973858747225	"IS01"
"Duoxa1"	"Duoxa1"	0.222060231370226	-0.222060231370226	"S01"	0.222060231370226	"IS01"
"Arhgap8"	"Arhgap8"	0.221719494881237	-0.221719494881237	"S01"	0.221719494881237	"IS01"
"Ptprz1"	"Ptprz1"	0.221601404439214	-0.221601404439214	"S01"	0.221601404439214	"IS01"
"Gm15531"	"Gm15531"	0.221414480537545	-0.221414480537545	"S01"	0.221414480537545	"IS01"
"Spata5l1"	"Spata5l1"	0.219949074342027	-0.219949074342027	"S01"	0.219949074342027	"IS01"
"Agbl5"	"Agbl5"	0.218100826077849	-0.218100826077849	"S01"	0.218100826077849	"IS01"
"Phlda1"	"Phlda1"	0.217911703596114	-0.217911703596114	"S01"	0.217911703596114	"IS01"
"Utp25"	"Utp25"	0.216988385612852	-0.216988385612852	"S01"	0.216988385612852	"IS01"
"Aacs"	"Aacs"	0.206659957501815	-0.206659957501815	"S01"	0.206659957501815	"IS01"
"Phldb3"	"Phldb3"	0.199732583391487	-0.199732583391487	"S01"	0.199732583391487	"IS01"
"Wdr48"	"Wdr48"	0.197135071180571	-0.197135071180571	"S01"	0.197135071180571	"IS01"
"Plekhh2"	"Plekhh2"	0.196508812755918	-0.196508812755918	"S01"	0.196508812755918	"IS01"
"Garem1"	"Garem1"	0.191225575796584	-0.191225575796584	"S01"	0.191225575796584	"IS01"
"Idnk"	"Idnk"	0.185581632503137	-0.185581632503137	"S01"	0.185581632503137	"IS01"
"Nadk2"	"Nadk2"	0.181793396634455	-0.181793396634455	"S01"	0.181793396634455	"IS01"
"Zdhhc6"	"Zdhhc6"	0.180880060434769	-0.180880060434769	"S01"	0.180880060434769	"IS01"
"Krt19"	"Krt19"	0.174133139166801	-0.174133139166801	"S01"	0.174133139166801	"IS01"
"Ccp110"	"Ccp110"	0.169438316187225	-0.169438316187225	"S01"	0.169438316187225	"IS01"
"Gm16845"	"Gm16845"	0.168825197458147	-0.168825197458147	"S01"	0.168825197458147	"IS01"
"Proser1"	"Proser1"	0.16843504786373	-0.16843504786373	"S01"	0.16843504786373	"IS01"
"Cbx6"	"Cbx6"	0.163507341252596	-0.163507341252596	"S01"	0.163507341252596	"IS01"
"Rhou"	"Rhou"	0.159423502057512	-0.159423502057512	"S01"	0.159423502057512	"IS01"
"Gm10561"	"Gm10561"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Heyl"	"Heyl"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"1700055D18Rik"	"1700055D18Rik"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Rassf6"	"Rassf6"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"2610017A05Rik"	"2610017A05Rik"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Ccdc142os"	"Ccdc142os"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Cideb"	"Cideb"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Gm9869"	"Gm9869"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"4933427D14Rik"	"4933427D14Rik"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Gm10136"	"Gm10136"	0.157894736842105	-0.157894736842105	"S01"	0.157894736842105	"IS01"
"Pls3"	"Pls3"	0.154442118527581	-0.154442118527581	"S01"	0.154442118527581	"IS01"
"Baiap2l1"	"Baiap2l1"	0.151607225999622	-0.151607225999622	"S01"	0.151607225999622	"IS01"
"Pcgf2"	"Pcgf2"	0.151380304903702	-0.151380304903702	"S01"	0.151380304903702	"IS01"
"Fam162a"	"Fam162a"	0.148866390159355	-0.148866390159355	"S01"	0.148866390159355	"IS01"
"Hspa9"	"Hspa9"	0.148578465695128	-0.148578465695128	"S01"	0.148578465695128	"IS01"
"Rhbdd3"	"Rhbdd3"	0.147606306263567	-0.147606306263567	"S01"	0.147606306263567	"IS01"
"Rai2"	"Rai2"	0.147571291808458	-0.147571291808458	"S01"	0.147571291808458	"IS01"
"H2-M3"	"H2-M3"	0.147493641322162	-0.147493641322162	"S01"	0.147493641322162	"IS01"
"Nol8"	"Nol8"	0.147387878975332	-0.147387878975332	"S01"	0.147387878975332	"IS01"
"Ahnak2"	"Ahnak2"	0.144517551221017	-0.144517551221017	"S01"	0.144517551221017	"IS01"
"Sidt2"	"Sidt2"	0.144311906125172	-0.144311906125172	"S01"	0.144311906125172	"IS01"
"Rpl35"	"Rpl35"	0.14258997123295	-0.14258997123295	"S01"	0.14258997123295	"IS01"
"Eif2a"	"Eif2a"	0.140653872151397	-0.140653872151397	"S01"	0.140653872151397	"IS01"
"Ano3"	"Ano3"	0.140335999279008	-0.140335999279008	"S01"	0.140335999279008	"IS01"
"Gm48314"	"Gm48314"	0.138014235907505	-0.138014235907505	"S01"	0.138014235907505	"IS01"
"Trmt10b"	"Trmt10b"	0.137489806074391	-0.137489806074391	"S01"	0.137489806074391	"IS01"
"Hus1"	"Hus1"	0.136870674256882	-0.136870674256882	"S01"	0.136870674256882	"IS01"
"Snapc1"	"Snapc1"	0.134254471417619	-0.134254471417619	"S01"	0.134254471417619	"IS01"
"Nt5dc3"	"Nt5dc3"	0.132834506446133	-0.132834506446133	"S01"	0.132834506446133	"IS01"
"Has2os"	"Has2os"	0.132821002690732	-0.132821002690732	"S01"	0.132821002690732	"IS01"
"Gm31508"	"Gm31508"	0.131256432509771	-0.131256432509771	"S01"	0.131256432509771	"IS01"
"Copz1"	"Copz1"	0.130480187669451	-0.130480187669451	"S01"	0.130480187669451	"IS01"
"Cc2d1b"	"Cc2d1b"	0.127419033088146	-0.127419033088146	"S01"	0.127419033088146	"IS01"
"Xrcc5"	"Xrcc5"	0.126798989265741	-0.126798989265741	"S01"	0.126798989265741	"IS01"
"Epha7"	"Epha7"	0.125236054968568	-0.125236054968568	"S01"	0.125236054968568	"IS01"
"Zfp385a"	"Zfp385a"	0.114297908697089	-0.114297908697089	"S01"	0.114297908697089	"IS01"
"Mxra7"	"Mxra7"	0.113345755647631	-0.113345755647631	"S01"	0.113345755647631	"IS01"
"Det1"	"Det1"	0.111292465453922	-0.111292465453922	"S01"	0.111292465453922	"IS01"
"Nat8l"	"Nat8l"	0.109278958366239	-0.109278958366239	"S01"	0.109278958366239	"IS01"
"Hsp90ab1"	"Hsp90ab1"	0.106139351847928	-0.106139351847928	"S01"	0.106139351847928	"IS01"
"Nek3"	"Nek3"	0.104643389556622	-0.104643389556622	"S01"	0.104643389556622	"IS01"
"Etl4"	"Etl4"	0.10394565079483	-0.10394565079483	"S01"	0.10394565079483	"IS01"
"Tcf7l1"	"Tcf7l1"	0.103833109488222	-0.103833109488222	"S01"	0.103833109488222	"IS01"
"Zfpm2"	"Zfpm2"	0.101432030166934	-0.101432030166934	"S01"	0.101432030166934	"IS01"
"Aars"	"Aars"	0.0988572168585103	-0.0988572168585103	"S01"	0.0988572168585103	"IS01"
"Ccdc91"	"Ccdc91"	0.0980407708566436	-0.0980407708566436	"S01"	0.0980407708566436	"IS01"
"Mrpl35"	"Mrpl35"	0.0976676718469	-0.0976676718469	"S01"	0.0976676718469	"IS01"
"Sgf29"	"Sgf29"	0.0966075968055865	-0.0966075968055865	"S01"	0.0966075968055865	"IS01"
"Sgta"	"Sgta"	0.0950861453402181	-0.0950861453402181	"S01"	0.0950861453402181	"IS01"
"Fbxl7"	"Fbxl7"	0.0937935788319094	-0.0937935788319094	"S01"	0.0937935788319094	"IS01"
"Dpep1"	"Dpep1"	0.0919815862399045	-0.0919815862399045	"S01"	0.0919815862399045	"IS01"
"Npat"	"Npat"	0.0918961783877563	-0.0918961783877563	"S01"	0.0918961783877563	"IS01"
"Mid2"	"Mid2"	0.0890947531829022	-0.0890947531829022	"S01"	0.0890947531829022	"IS01"
"Lonrf1"	"Lonrf1"	0.0887160011125701	-0.0887160011125701	"S01"	0.0887160011125701	"IS01"
"Utp6"	"Utp6"	0.0882547288122108	-0.0882547288122108	"S01"	0.0882547288122108	"IS01"
"Ltbp1"	"Ltbp1"	0.0878754929792882	-0.0878754929792882	"S01"	0.0878754929792882	"IS01"
"Gpc4"	"Gpc4"	0.0871798772412676	-0.0871798772412676	"S01"	0.0871798772412676	"IS01"
"Cadm2"	"Cadm2"	0.0851478166768755	-0.0851478166768755	"S01"	0.0851478166768755	"IS01"
"Csrp1"	"Csrp1"	0.0798212962399189	-0.0798212962399189	"S01"	0.0798212962399189	"IS01"
"Sema3d"	"Sema3d"	0.0740266301764621	-0.0740266301764621	"S01"	0.0740266301764621	"IS01"
"Chkb"	"Chkb"	0.0729360115236204	-0.0729360115236204	"S01"	0.0729360115236204	"IS01"
"Boc"	"Boc"	0.072520325911234	-0.072520325911234	"S01"	0.072520325911234	"IS01"
"Krt18"	"Krt18"	0.070561633891159	-0.070561633891159	"S01"	0.070561633891159	"IS01"
"Mast1"	"Mast1"	0.0687610098210222	-0.0687610098210222	"S01"	0.0687610098210222	"IS01"
"Tceal9"	"Tceal9"	0.063688917314954	-0.063688917314954	"S01"	0.063688917314954	"IS01"
"Rnf43"	"Rnf43"	0.0635030945402179	-0.0635030945402179	"S01"	0.0635030945402179	"IS01"
"Setd2"	"Setd2"	0.0628256375644735	-0.0628256375644735	"S01"	0.0628256375644735	"IS01"
"Hsf2"	"Hsf2"	0.0627753183935153	-0.0627753183935153	"S01"	0.0627753183935153	"IS01"
"Gm37127"	"Gm37127"	0.0625529456237696	-0.0625529456237696	"S01"	0.0625529456237696	"IS01"
"Pop1"	"Pop1"	0.0608803002111067	-0.0608803002111067	"S01"	0.0608803002111067	"IS01"
"Pawr"	"Pawr"	0.0595171179671248	-0.0595171179671248	"S01"	0.0595171179671248	"IS01"
"Taf4b"	"Taf4b"	0.0594987139148229	-0.0594987139148229	"S01"	0.0594987139148229	"IS01"
"Cxcl14"	"Cxcl14"	0.0567714034970881	-0.0567714034970881	"S01"	0.0567714034970881	"IS01"
"Pqlc3"	"Pqlc3"	0.054569716431823	-0.054569716431823	"S01"	0.054569716431823	"IS01"
"Ptma"	"Ptma"	0.0537097817700674	-0.0537097817700674	"S01"	0.0537097817700674	"IS01"
"9930104L06Rik"	"9930104L06Rik"	0.0518704418820642	-0.0518704418820642	"S01"	0.0518704418820642	"IS01"
"Ccdc71"	"Ccdc71"	0.050497025070185	-0.050497025070185	"S01"	0.050497025070185	"IS01"
"Armcx1"	"Armcx1"	0.0460308160894529	-0.0460308160894529	"S01"	0.0460308160894529	"IS01"
"Fntb"	"Fntb"	0.0437114134335901	-0.0437114134335901	"S01"	0.0437114134335901	"IS01"
"Nars2"	"Nars2"	0.041666232977082	-0.041666232977082	"S01"	0.041666232977082	"IS01"
"Gys1"	"Gys1"	0.0402269027928586	-0.0402269027928586	"S01"	0.0402269027928586	"IS01"
"Hikeshi"	"Hikeshi"	0.0390166612968291	-0.0390166612968291	"S01"	0.0390166612968291	"IS01"
"Ring1"	"Ring1"	0.0369184525782484	-0.0369184525782484	"S01"	0.0369184525782484	"IS01"
"Rhbdd2"	"Rhbdd2"	0.0354021191718035	-0.0354021191718035	"S01"	0.0354021191718035	"IS01"
"Ttc41"	"Ttc41"	0.0341129955308859	-0.0341129955308859	"S01"	0.0341129955308859	"IS01"
"Tpcn2"	"Tpcn2"	0.0334268731444753	-0.0334268731444753	"S01"	0.0334268731444753	"IS01"
"Eci2"	"Eci2"	0.0328887551438291	-0.0328887551438291	"S01"	0.0328887551438291	"IS01"
"Nrg1"	"Nrg1"	0.0300320765834344	-0.0300320765834344	"S01"	0.0300320765834344	"IS01"
"Rn18s-rs5"	"Rn18s-rs5"	0.0270623776309902	-0.0270623776309902	"S01"	0.0270623776309902	"IS01"
"Sumf2"	"Sumf2"	0.0268860352390349	-0.0268860352390349	"S01"	0.0268860352390349	"IS01"
"Ciao3"	"Ciao3"	0.0222072972230216	-0.0222072972230216	"S01"	0.0222072972230216	"IS01"
"6030458C11Rik"	"6030458C11Rik"	0.0214953249545119	-0.0214953249545119	"S01"	0.0214953249545119	"IS01"
"Htatip2"	"Htatip2"	0.0206486014926633	-0.0206486014926633	"S01"	0.0206486014926633	"IS01"
"Ldb1"	"Ldb1"	0.0189547025898422	-0.0189547025898422	"S01"	0.0189547025898422	"IS01"
"Iqce"	"Iqce"	0.0176022238419248	-0.0176022238419248	"S01"	0.0176022238419248	"IS01"
"Exosc8"	"Exosc8"	0.0168981106743173	-0.0168981106743173	"S01"	0.0168981106743173	"IS01"
"Gm32184"	"Gm32184"	0.016230556784924	-0.016230556784924	"S01"	0.016230556784924	"IS01"
"Atp8b1"	"Atp8b1"	0.0161994676751518	-0.0161994676751518	"S01"	0.0161994676751518	"IS01"
"Dclre1b"	"Dclre1b"	0.0148867411230781	-0.0148867411230781	"S01"	0.0148867411230781	"IS01"
"Chpt1"	"Chpt1"	0.00983363724547629	-0.00983363724547629	"S01"	0.00983363724547629	"IS01"
"Fam13c"	"Fam13c"	0.00730624212512555	-0.00730624212512555	"S01"	0.00730624212512555	"IS01"
"Twist2"	"Twist2"	0.00679674633748592	-0.00679674633748592	"S01"	0.00679674633748592	"IS01"
"Cdk5"	"Cdk5"	0.00216242097257243	-0.00216242097257243	"S01"	0.00216242097257243	"IS01"
"Hoxb4"	"Hoxb4"	0.00215116893676471	-0.00215116893676471	"S01"	0.00215116893676471	"IS01"
"Aldh16a1"	"Aldh16a1"	0.00212185217745154	-0.00212185217745154	"S01"	0.00212185217745154	"IS01"
"Mrps27"	"Mrps27"	0.00166707043766109	-0.00166707043766109	"S01"	0.00166707043766109	"IS01"
"Rgl2"	"Rgl2"	0.00015616496187271	-0.00015616496187271	"S01"	0.00015616496187271	"IS01"
"Dmbt1"	"Dmbt1"	-0.806213345086195	0.806213345086195	"S02"	0.806213345086195	"IS02"
"Gm43088"	"Gm43088"	-0.691845400650256	0.691845400650256	"S02"	0.691845400650256	"IS02"
"Car3"	"Car3"	-0.58082694140015	0.58082694140015	"S02"	0.58082694140015	"IS02"
"Ltbp2"	"Ltbp2"	-0.569418064685861	0.569418064685861	"S02"	0.569418064685861	"IS02"
"Smpd5"	"Smpd5"	-0.547569825304866	0.547569825304866	"S02"	0.547569825304866	"IS02"
"Gm49573"	"Gm49573"	-0.53358947182478	0.53358947182478	"S02"	0.53358947182478	"IS02"
"Vat1l"	"Vat1l"	-0.533051948926585	0.533051948926585	"S02"	0.533051948926585	"IS02"
"Taco1"	"Taco1"	-0.515452329208244	0.515452329208244	"S02"	0.515452329208244	"IS02"
"H2-Q10"	"H2-Q10"	-0.503509338323898	0.503509338323898	"S02"	0.503509338323898	"IS02"
"Alas1"	"Alas1"	-0.493979646800617	0.493979646800617	"S02"	0.493979646800617	"IS02"
"Plscr3"	"Plscr3"	-0.451472508808333	0.451472508808333	"S02"	0.451472508808333	"IS02"
"Stk11"	"Stk11"	-0.446128261754443	0.446128261754443	"S02"	0.446128261754443	"IS02"
"Cadps2"	"Cadps2"	-0.443032472252826	0.443032472252826	"S02"	0.443032472252826	"IS02"
"Pyroxd1"	"Pyroxd1"	-0.423711383217809	0.423711383217809	"S02"	0.423711383217809	"IS02"
"Il23a"	"Il23a"	-0.423053851813939	0.423053851813939	"S02"	0.423053851813939	"IS02"
"Cfap54"	"Cfap54"	-0.410994407654165	0.410994407654165	"S02"	0.410994407654165	"IS02"
"Gpnmb"	"Gpnmb"	-0.404375281992388	0.404375281992388	"S02"	0.404375281992388	"IS02"
"Lsm10"	"Lsm10"	-0.397304870584727	0.397304870584727	"S02"	0.397304870584727	"IS02"
"Syn2"	"Syn2"	-0.393251015418639	0.393251015418639	"S02"	0.393251015418639	"IS02"
"Chst15"	"Chst15"	-0.392414552622697	0.392414552622697	"S02"	0.392414552622697	"IS02"
"Ncl"	"Ncl"	-0.390485088674194	0.390485088674194	"S02"	0.390485088674194	"IS02"
"Isoc1"	"Isoc1"	-0.384255538150271	0.384255538150271	"S02"	0.384255538150271	"IS02"
"Lgals7"	"Lgals7"	-0.382930321259317	0.382930321259317	"S02"	0.382930321259317	"IS02"
"Pstk"	"Pstk"	-0.380049038997011	0.380049038997011	"S02"	0.380049038997011	"IS02"
"Hars2"	"Hars2"	-0.376787385483487	0.376787385483487	"S02"	0.376787385483487	"IS02"
"Gm650"	"Gm650"	-0.375	0.375	"S02"	0.375	"IS02"
"Rtl4"	"Rtl4"	-0.375	0.375	"S02"	0.375	"IS02"
"Gm12724"	"Gm12724"	-0.375	0.375	"S02"	0.375	"IS02"
"Gm10571"	"Gm10571"	-0.375	0.375	"S02"	0.375	"IS02"
"Gm10160"	"Gm10160"	-0.375	0.375	"S02"	0.375	"IS02"
"Gm37651"	"Gm37651"	-0.374031539813022	0.374031539813022	"S02"	0.374031539813022	"IS02"
"D730003I15Rik"	"D730003I15Rik"	-0.37059479197427	0.37059479197427	"S02"	0.37059479197427	"IS02"
"Polr2h"	"Polr2h"	-0.366243834364365	0.366243834364365	"S02"	0.366243834364365	"IS02"
"Kmt5c"	"Kmt5c"	-0.364901138094196	0.364901138094196	"S02"	0.364901138094196	"IS02"
"Rnls"	"Rnls"	-0.353895196743198	0.353895196743198	"S02"	0.353895196743198	"IS02"
"Tbkbp1"	"Tbkbp1"	-0.352480518833775	0.352480518833775	"S02"	0.352480518833775	"IS02"
