"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"Taf1d"	"Taf1d"	0.414427165999967	-0.414427165999967	"S01"	0.414427165999967	"IS01"
"Aspn"	"Aspn"	0.411387273738046	-0.411387273738046	"S01"	0.411387273738046	"IS01"
"Kif18a"	"Kif18a"	0.41068530884753	-0.41068530884753	"S01"	0.41068530884753	"IS01"
"Dtymk"	"Dtymk"	0.410542375999376	-0.410542375999376	"S01"	0.410542375999376	"IS01"
"Melk"	"Melk"	0.409345541537374	-0.409345541537374	"S01"	0.409345541537374	"IS01"
"Rad51c"	"Rad51c"	0.407439081930019	-0.407439081930019	"S01"	0.407439081930019	"IS01"
"Nup93"	"Nup93"	0.406007949755321	-0.406007949755321	"S01"	0.406007949755321	"IS01"
"Gm14091"	"Gm14091"	0.405754285975678	-0.405754285975678	"S01"	0.405754285975678	"IS01"
"Cntd1"	"Cntd1"	0.405478786992821	-0.405478786992821	"S01"	0.405478786992821	"IS01"
"Zfp808"	"Zfp808"	0.398256408308139	-0.398256408308139	"S01"	0.398256408308139	"IS01"
"Ctdspl"	"Ctdspl"	0.397936001773024	-0.397936001773024	"S01"	0.397936001773024	"IS01"
"Dpagt1"	"Dpagt1"	0.3977954452989	-0.3977954452989	"S01"	0.3977954452989	"IS01"
"Zfp367"	"Zfp367"	0.396760896584731	-0.396760896584731	"S01"	0.396760896584731	"IS01"
"Matr3"	"Matr3"	0.396039015243226	-0.396039015243226	"S01"	0.396039015243226	"IS01"
"Pdlim1"	"Pdlim1"	0.395054380174078	-0.395054380174078	"S01"	0.395054380174078	"IS01"
"Traip"	"Traip"	0.395027628870526	-0.395027628870526	"S01"	0.395027628870526	"IS01"
"Camkk2"	"Camkk2"	0.394853218646117	-0.394853218646117	"S01"	0.394853218646117	"IS01"
"Diaph3"	"Diaph3"	0.393927549955162	-0.393927549955162	"S01"	0.393927549955162	"IS01"
"Trpm4"	"Trpm4"	0.391755854855675	-0.391755854855675	"S01"	0.391755854855675	"IS01"
"Il1rl1"	"Il1rl1"	0.38980028830039	-0.38980028830039	"S01"	0.38980028830039	"IS01"
"Pdik1l"	"Pdik1l"	0.388364749794812	-0.388364749794812	"S01"	0.388364749794812	"IS01"
"Gask1b"	"Gask1b"	0.386999265871909	-0.386999265871909	"S01"	0.386999265871909	"IS01"
"Ergic2"	"Ergic2"	0.386800390122302	-0.386800390122302	"S01"	0.386800390122302	"IS01"
"P2ry1"	"P2ry1"	0.386386206413123	-0.386386206413123	"S01"	0.386386206413123	"IS01"
"Pola1"	"Pola1"	0.386275217294822	-0.386275217294822	"S01"	0.386275217294822	"IS01"
"Ptger2"	"Ptger2"	0.386083253121868	-0.386083253121868	"S01"	0.386083253121868	"IS01"
"Gm43312"	"Gm43312"	0.38443339249696	-0.38443339249696	"S01"	0.38443339249696	"IS01"
"Elmo2"	"Elmo2"	0.384372897259073	-0.384372897259073	"S01"	0.384372897259073	"IS01"
"Gmnn"	"Gmnn"	0.383313032646545	-0.383313032646545	"S01"	0.383313032646545	"IS01"
"Ahctf1"	"Ahctf1"	0.382253001260456	-0.382253001260456	"S01"	0.382253001260456	"IS01"
"Nde1"	"Nde1"	0.379802189002904	-0.379802189002904	"S01"	0.379802189002904	"IS01"
"Timeless"	"Timeless"	0.378725031703218	-0.378725031703218	"S01"	0.378725031703218	"IS01"
"Mlf2"	"Mlf2"	0.378130074024473	-0.378130074024473	"S01"	0.378130074024473	"IS01"
"Arl6ip1"	"Arl6ip1"	0.377174070398411	-0.377174070398411	"S01"	0.377174070398411	"IS01"
"Zranb3"	"Zranb3"	0.377104507836204	-0.377104507836204	"S01"	0.377104507836204	"IS01"
"Snrnp200"	"Snrnp200"	0.377016010482294	-0.377016010482294	"S01"	0.377016010482294	"IS01"
"Lin9"	"Lin9"	0.37669585040958	-0.37669585040958	"S01"	0.37669585040958	"IS01"
"Bub1"	"Bub1"	0.375246905477419	-0.375246905477419	"S01"	0.375246905477419	"IS01"
"6720489N17Rik"	"6720489N17Rik"	0.375145164741287	-0.375145164741287	"S01"	0.375145164741287	"IS01"
"Enkd1"	"Enkd1"	0.374912449502259	-0.374912449502259	"S01"	0.374912449502259	"IS01"
"9530036M11Rik"	"9530036M11Rik"	0.374146695577191	-0.374146695577191	"S01"	0.374146695577191	"IS01"
"Nup155"	"Nup155"	0.37404477862015	-0.37404477862015	"S01"	0.37404477862015	"IS01"
"Kif22"	"Kif22"	0.373093503400864	-0.373093503400864	"S01"	0.373093503400864	"IS01"
"Chsy3"	"Chsy3"	0.371074655883549	-0.371074655883549	"S01"	0.371074655883549	"IS01"
"Gm49101"	"Gm49101"	0.370853171391	-0.370853171391	"S01"	0.370853171391	"IS01"
"Pwwp2a"	"Pwwp2a"	0.369492997529112	-0.369492997529112	"S01"	0.369492997529112	"IS01"
"Pcbp3"	"Pcbp3"	0.369004125552439	-0.369004125552439	"S01"	0.369004125552439	"IS01"
"Mbnl3"	"Mbnl3"	0.367714576098634	-0.367714576098634	"S01"	0.367714576098634	"IS01"
"Nucks1"	"Nucks1"	0.367613618716583	-0.367613618716583	"S01"	0.367613618716583	"IS01"
"Gm49980"	"Gm49980"	0.367321976052735	-0.367321976052735	"S01"	0.367321976052735	"IS01"
"Flna"	"Flna"	0.367123192088107	-0.367123192088107	"S01"	0.367123192088107	"IS01"
"Necab3"	"Necab3"	0.366314184297028	-0.366314184297028	"S01"	0.366314184297028	"IS01"
"Agbl3"	"Agbl3"	0.36195617678037	-0.36195617678037	"S01"	0.36195617678037	"IS01"
"Foxd2os"	"Foxd2os"	0.360877227759141	-0.360877227759141	"S01"	0.360877227759141	"IS01"
"Taok2"	"Taok2"	0.360671653832162	-0.360671653832162	"S01"	0.360671653832162	"IS01"
"Kctd18"	"Kctd18"	0.359160016182517	-0.359160016182517	"S01"	0.359160016182517	"IS01"
"Tuba1b"	"Tuba1b"	0.357819969356462	-0.357819969356462	"S01"	0.357819969356462	"IS01"
"Chaf1b"	"Chaf1b"	0.357083683600563	-0.357083683600563	"S01"	0.357083683600563	"IS01"
"Suv39h1"	"Suv39h1"	0.351570573472367	-0.351570573472367	"S01"	0.351570573472367	"IS01"
"Tcf19"	"Tcf19"	0.351422197058065	-0.351422197058065	"S01"	0.351422197058065	"IS01"
"Hnrnpll"	"Hnrnpll"	0.351406047186327	-0.351406047186327	"S01"	0.351406047186327	"IS01"
"Chrna5"	"Chrna5"	0.351140752366316	-0.351140752366316	"S01"	0.351140752366316	"IS01"
"Lnpk"	"Lnpk"	0.350679314954152	-0.350679314954152	"S01"	0.350679314954152	"IS01"
"Zkscan4"	"Zkscan4"	0.350553542966017	-0.350553542966017	"S01"	0.350553542966017	"IS01"
"Gm19046"	"Gm19046"	0.350550203910763	-0.350550203910763	"S01"	0.350550203910763	"IS01"
"Gm43173"	"Gm43173"	0.350550028710404	-0.350550028710404	"S01"	0.350550028710404	"IS01"
"Capn8"	"Capn8"	0.350549177494716	-0.350549177494716	"S01"	0.350549177494716	"IS01"
"Gm48646"	"Gm48646"	0.350544155024233	-0.350544155024233	"S01"	0.350544155024233	"IS01"
"Gm9926"	"Gm9926"	0.35053939201171	-0.35053939201171	"S01"	0.35053939201171	"IS01"
"4930577N17Rik"	"4930577N17Rik"	0.350534453345085	-0.350534453345085	"S01"	0.350534453345085	"IS01"
"Tomt"	"Tomt"	0.350521240131204	-0.350521240131204	"S01"	0.350521240131204	"IS01"
"Hyal6"	"Hyal6"	0.35051637894914	-0.35051637894914	"S01"	0.35051637894914	"IS01"
"Smim17"	"Smim17"	0.350502867833383	-0.350502867833383	"S01"	0.350502867833383	"IS01"
"Hyal4"	"Hyal4"	0.350468636739175	-0.350468636739175	"S01"	0.350468636739175	"IS01"
"Cep152"	"Cep152"	0.350452190989418	-0.350452190989418	"S01"	0.350452190989418	"IS01"
"Gm16701"	"Gm16701"	0.350435837999401	-0.350435837999401	"S01"	0.350435837999401	"IS01"
"Gm4610"	"Gm4610"	0.350345019930315	-0.350345019930315	"S01"	0.350345019930315	"IS01"
"Gm26652"	"Gm26652"	0.350281907159943	-0.350281907159943	"S01"	0.350281907159943	"IS01"
"Gm44917"	"Gm44917"	0.350270471036208	-0.350270471036208	"S01"	0.350270471036208	"IS01"
"Gm44597"	"Gm44597"	0.350126431914671	-0.350126431914671	"S01"	0.350126431914671	"IS01"
"Gm49173"	"Gm49173"	0.350126431914671	-0.350126431914671	"S01"	0.350126431914671	"IS01"
"4930524O08Rik"	"4930524O08Rik"	0.350111440250557	-0.350111440250557	"S01"	0.350111440250557	"IS01"
"2810408I11Rik"	"2810408I11Rik"	0.350025907902799	-0.350025907902799	"S01"	0.350025907902799	"IS01"
"Gm4349"	"Gm4349"	0.349789924656375	-0.349789924656375	"S01"	0.349789924656375	"IS01"
"Celsr3"	"Celsr3"	0.349759780659623	-0.349759780659623	"S01"	0.349759780659623	"IS01"
"Stpg4"	"Stpg4"	0.349759780659623	-0.349759780659623	"S01"	0.349759780659623	"IS01"
"Gm13565"	"Gm13565"	0.34962965681892	-0.34962965681892	"S01"	0.34962965681892	"IS01"
"Vipr2"	"Vipr2"	0.349584396652767	-0.349584396652767	"S01"	0.349584396652767	"IS01"
"Gm20712"	"Gm20712"	0.349564048070225	-0.349564048070225	"S01"	0.349564048070225	"IS01"
"Car10"	"Car10"	0.349482834399121	-0.349482834399121	"S01"	0.349482834399121	"IS01"
"Gm13417"	"Gm13417"	0.349440347366063	-0.349440347366063	"S01"	0.349440347366063	"IS01"
"Nos1ap"	"Nos1ap"	0.349295095833186	-0.349295095833186	"S01"	0.349295095833186	"IS01"
"Gm37436"	"Gm37436"	0.349249155760767	-0.349249155760767	"S01"	0.349249155760767	"IS01"
"Lrrc75aos1"	"Lrrc75aos1"	0.34923059154277	-0.34923059154277	"S01"	0.34923059154277	"IS01"
"9530056K15Rik"	"9530056K15Rik"	0.349044988370813	-0.349044988370813	"S01"	0.349044988370813	"IS01"
"Ring1"	"Ring1"	0.348516751128847	-0.348516751128847	"S01"	0.348516751128847	"IS01"
"Kctd9"	"Kctd9"	0.347956580636041	-0.347956580636041	"S01"	0.347956580636041	"IS01"
"Mlip"	"Mlip"	0.347534065030691	-0.347534065030691	"S01"	0.347534065030691	"IS01"
"Gm11491"	"Gm11491"	0.346286886947927	-0.346286886947927	"S01"	0.346286886947927	"IS01"
"Omd"	"Omd"	0.346017668774975	-0.346017668774975	"S01"	0.346017668774975	"IS01"
"Calu"	"Calu"	0.344183672872215	-0.344183672872215	"S01"	0.344183672872215	"IS01"
"Cep250"	"Cep250"	0.34294736754238	-0.34294736754238	"S01"	0.34294736754238	"IS01"
"Hsp90aa1"	"Hsp90aa1"	0.339198460367796	-0.339198460367796	"S01"	0.339198460367796	"IS01"
"Ier3ip1"	"Ier3ip1"	0.338940590269245	-0.338940590269245	"S01"	0.338940590269245	"IS01"
"Fam117a"	"Fam117a"	0.338862747334092	-0.338862747334092	"S01"	0.338862747334092	"IS01"
"Fry"	"Fry"	0.337390286961682	-0.337390286961682	"S01"	0.337390286961682	"IS01"
"Vps45"	"Vps45"	0.336557470614694	-0.336557470614694	"S01"	0.336557470614694	"IS01"
"Mad2l1"	"Mad2l1"	0.336232149804252	-0.336232149804252	"S01"	0.336232149804252	"IS01"
"Ehmt2"	"Ehmt2"	0.33597039735914	-0.33597039735914	"S01"	0.33597039735914	"IS01"
"Stn1"	"Stn1"	0.335509811729344	-0.335509811729344	"S01"	0.335509811729344	"IS01"
"Bcl11a"	"Bcl11a"	0.334638200189147	-0.334638200189147	"S01"	0.334638200189147	"IS01"
"Pms1"	"Pms1"	0.334486697663187	-0.334486697663187	"S01"	0.334486697663187	"IS01"
"Prc1"	"Prc1"	0.333637943406312	-0.333637943406312	"S01"	0.333637943406312	"IS01"
"Gm36401"	"Gm36401"	0.333010110479909	-0.333010110479909	"S01"	0.333010110479909	"IS01"
"Abca7"	"Abca7"	0.332601438314797	-0.332601438314797	"S01"	0.332601438314797	"IS01"
"Dhfr"	"Dhfr"	0.332235321393178	-0.332235321393178	"S01"	0.332235321393178	"IS01"
"mt-Atp8"	"mt-Atp8"	0.331223881697111	-0.331223881697111	"S01"	0.331223881697111	"IS01"
"Pira12"	"Pira12"	0.329483957958264	-0.329483957958264	"S01"	0.329483957958264	"IS01"
"Bicd2"	"Bicd2"	0.329263830111923	-0.329263830111923	"S01"	0.329263830111923	"IS01"
"Cenpf"	"Cenpf"	0.326327388938655	-0.326327388938655	"S01"	0.326327388938655	"IS01"
"Prdm10"	"Prdm10"	0.324669849710314	-0.324669849710314	"S01"	0.324669849710314	"IS01"
"9630013D21Rik"	"9630013D21Rik"	0.323148220960497	-0.323148220960497	"S01"	0.323148220960497	"IS01"
"Neb"	"Neb"	0.323115400597554	-0.323115400597554	"S01"	0.323115400597554	"IS01"
"Gm27211"	"Gm27211"	0.321551937533454	-0.321551937533454	"S01"	0.321551937533454	"IS01"
"Ube2s"	"Ube2s"	0.321459253867579	-0.321459253867579	"S01"	0.321459253867579	"IS01"
"Lin37"	"Lin37"	0.321041856974529	-0.321041856974529	"S01"	0.321041856974529	"IS01"
"Dars2"	"Dars2"	0.319005428179635	-0.319005428179635	"S01"	0.319005428179635	"IS01"
"Fmnl1"	"Fmnl1"	0.316870989373362	-0.316870989373362	"S01"	0.316870989373362	"IS01"
"Erdr1"	"Erdr1"	0.316249334999745	-0.316249334999745	"S01"	0.316249334999745	"IS01"
"Zcwpw1"	"Zcwpw1"	0.31390247497012	-0.31390247497012	"S01"	0.31390247497012	"IS01"
"Vps26b"	"Vps26b"	0.313826913282358	-0.313826913282358	"S01"	0.313826913282358	"IS01"
"Phf19"	"Phf19"	0.313086020403631	-0.313086020403631	"S01"	0.313086020403631	"IS01"
"Cdca3"	"Cdca3"	0.311736089332539	-0.311736089332539	"S01"	0.311736089332539	"IS01"
"Kif18b"	"Kif18b"	0.31101518745461	-0.31101518745461	"S01"	0.31101518745461	"IS01"
"Sass6"	"Sass6"	0.310925582523043	-0.310925582523043	"S01"	0.310925582523043	"IS01"
"Gm38253"	"Gm38253"	0.31057252801714	-0.31057252801714	"S01"	0.31057252801714	"IS01"
"Kirrel"	"Kirrel"	0.309733187378156	-0.309733187378156	"S01"	0.309733187378156	"IS01"
"Nasp"	"Nasp"	0.307325075508442	-0.307325075508442	"S01"	0.307325075508442	"IS01"
"Ccdc18"	"Ccdc18"	0.305591945287102	-0.305591945287102	"S01"	0.305591945287102	"IS01"
"Ccdc14"	"Ccdc14"	0.305421937585302	-0.305421937585302	"S01"	0.305421937585302	"IS01"
"Hrob"	"Hrob"	0.302046081374624	-0.302046081374624	"S01"	0.302046081374624	"IS01"
"Nup153"	"Nup153"	0.301023636693088	-0.301023636693088	"S01"	0.301023636693088	"IS01"
"AI662270"	"AI662270"	0.298834199408414	-0.298834199408414	"S01"	0.298834199408414	"IS01"
"Katnal2"	"Katnal2"	0.294400812199634	-0.294400812199634	"S01"	0.294400812199634	"IS01"
"Gm49125"	"Gm49125"	0.289667583409526	-0.289667583409526	"S01"	0.289667583409526	"IS01"
"Xist"	"Xist"	0.289368460574629	-0.289368460574629	"S01"	0.289368460574629	"IS01"
"Lsm2"	"Lsm2"	0.288822367814644	-0.288822367814644	"S01"	0.288822367814644	"IS01"
"Adamts3"	"Adamts3"	0.288227967962185	-0.288227967962185	"S01"	0.288227967962185	"IS01"
"Cdkn3"	"Cdkn3"	0.286958450123357	-0.286958450123357	"S01"	0.286958450123357	"IS01"
"Top3b"	"Top3b"	0.286101501379018	-0.286101501379018	"S01"	0.286101501379018	"IS01"
"Syne3"	"Syne3"	0.286069652181837	-0.286069652181837	"S01"	0.286069652181837	"IS01"
"Ccdc162"	"Ccdc162"	0.283708006099845	-0.283708006099845	"S01"	0.283708006099845	"IS01"
"Aldh9a1"	"Aldh9a1"	0.282712667252813	-0.282712667252813	"S01"	0.282712667252813	"IS01"
"Prkce"	"Prkce"	0.280058458180422	-0.280058458180422	"S01"	0.280058458180422	"IS01"
"Top2a"	"Top2a"	0.27929307119584	-0.27929307119584	"S01"	0.27929307119584	"IS01"
"Oip5"	"Oip5"	0.278743615518272	-0.278743615518272	"S01"	0.278743615518272	"IS01"
"Pradc1"	"Pradc1"	0.277977659697983	-0.277977659697983	"S01"	0.277977659697983	"IS01"
"Gm45266"	"Gm45266"	0.275872182294486	-0.275872182294486	"S01"	0.275872182294486	"IS01"
"Cd300lg"	"Cd300lg"	0.273975302822092	-0.273975302822092	"S01"	0.273975302822092	"IS01"
"Aunip"	"Aunip"	0.273113802943202	-0.273113802943202	"S01"	0.273113802943202	"IS01"
"Dpy19l1"	"Dpy19l1"	0.272881197690556	-0.272881197690556	"S01"	0.272881197690556	"IS01"
"Brca1"	"Brca1"	0.272328080204874	-0.272328080204874	"S01"	0.272328080204874	"IS01"
"Aspm"	"Aspm"	0.270711277214302	-0.270711277214302	"S01"	0.270711277214302	"IS01"
"Rnf157"	"Rnf157"	0.27047459609548	-0.27047459609548	"S01"	0.27047459609548	"IS01"
"Gm15489"	"Gm15489"	0.270401087141926	-0.270401087141926	"S01"	0.270401087141926	"IS01"
"Tspoap1"	"Tspoap1"	0.269948650092545	-0.269948650092545	"S01"	0.269948650092545	"IS01"
"Pbk"	"Pbk"	0.269929462310843	-0.269929462310843	"S01"	0.269929462310843	"IS01"
"Tmsb10"	"Tmsb10"	0.26519265570118	-0.26519265570118	"S01"	0.26519265570118	"IS01"
"Snhg5"	"Snhg5"	0.264900759709611	-0.264900759709611	"S01"	0.264900759709611	"IS01"
"Arhgap21"	"Arhgap21"	0.262643620054251	-0.262643620054251	"S01"	0.262643620054251	"IS01"
"Tmem63a"	"Tmem63a"	0.262129640655104	-0.262129640655104	"S01"	0.262129640655104	"IS01"
"Tonsl"	"Tonsl"	0.261867385442737	-0.261867385442737	"S01"	0.261867385442737	"IS01"
"Taf1"	"Taf1"	0.261680674982378	-0.261680674982378	"S01"	0.261680674982378	"IS01"
"Bloc1s6"	"Bloc1s6"	0.26156895266493	-0.26156895266493	"S01"	0.26156895266493	"IS01"
"Rab11fip2"	"Rab11fip2"	0.261332497308506	-0.261332497308506	"S01"	0.261332497308506	"IS01"
"Aaas"	"Aaas"	0.260268467247204	-0.260268467247204	"S01"	0.260268467247204	"IS01"
"Exo1"	"Exo1"	0.260035684982569	-0.260035684982569	"S01"	0.260035684982569	"IS01"
"Bloc1s5"	"Bloc1s5"	0.257941383815854	-0.257941383815854	"S01"	0.257941383815854	"IS01"
"Nedd1"	"Nedd1"	0.256339329665712	-0.256339329665712	"S01"	0.256339329665712	"IS01"
"Hdgf"	"Hdgf"	0.255615884902195	-0.255615884902195	"S01"	0.255615884902195	"IS01"
"Helb"	"Helb"	0.255179932615009	-0.255179932615009	"S01"	0.255179932615009	"IS01"
"Trmo"	"Trmo"	0.255027677494328	-0.255027677494328	"S01"	0.255027677494328	"IS01"
"Tpm4"	"Tpm4"	0.252879155491954	-0.252879155491954	"S01"	0.252879155491954	"IS01"
"Emc6"	"Emc6"	0.251922445798612	-0.251922445798612	"S01"	0.251922445798612	"IS01"
"Snapc1l"	"Snapc1l"	0.250070157381708	-0.250070157381708	"S01"	0.250070157381708	"IS01"
"4933417O13Rik"	"4933417O13Rik"	0.249584063192689	-0.249584063192689	"S01"	0.249584063192689	"IS01"
"Odf2l"	"Odf2l"	0.248914465924634	-0.248914465924634	"S01"	0.248914465924634	"IS01"
"Gtpbp2"	"Gtpbp2"	0.248628382641775	-0.248628382641775	"S01"	0.248628382641775	"IS01"
"Psip1"	"Psip1"	0.247917395578495	-0.247917395578495	"S01"	0.247917395578495	"IS01"
"Dnai1"	"Dnai1"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm7271"	"Gm7271"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm38169"	"Gm38169"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm11576"	"Gm11576"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Mroh8"	"Mroh8"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm14766"	"Gm14766"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Pagr1a"	"Pagr1a"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm45752"	"Gm45752"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Gm33103"	"Gm33103"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Amigo3"	"Amigo3"	0.246076478392375	-0.246076478392375	"S01"	0.246076478392375	"IS01"
"Akap6"	"Akap6"	0.245727562266331	-0.245727562266331	"S01"	0.245727562266331	"IS01"
"Keap1"	"Keap1"	0.244187430692725	-0.244187430692725	"S01"	0.244187430692725	"IS01"
"Pxylp1"	"Pxylp1"	0.24408389060992	-0.24408389060992	"S01"	0.24408389060992	"IS01"
"Tent4a"	"Tent4a"	0.244039947820635	-0.244039947820635	"S01"	0.244039947820635	"IS01"
"Ube2cbp"	"Ube2cbp"	0.242297593438195	-0.242297593438195	"S01"	0.242297593438195	"IS01"
"H1f0"	"H1f0"	0.242196779795375	-0.242196779795375	"S01"	0.242196779795375	"IS01"
"Fancm"	"Fancm"	0.241291660018621	-0.241291660018621	"S01"	0.241291660018621	"IS01"
"Ddias"	"Ddias"	0.239417342513786	-0.239417342513786	"S01"	0.239417342513786	"IS01"
"Eldr"	"Eldr"	0.237082390978267	-0.237082390978267	"S01"	0.237082390978267	"IS01"
"Larp1b"	"Larp1b"	0.234973061077697	-0.234973061077697	"S01"	0.234973061077697	"IS01"
"Lrrc8b"	"Lrrc8b"	0.232615701416315	-0.232615701416315	"S01"	0.232615701416315	"IS01"
"Kif23"	"Kif23"	0.232111423804891	-0.232111423804891	"S01"	0.232111423804891	"IS01"
"Met"	"Met"	0.230886916181122	-0.230886916181122	"S01"	0.230886916181122	"IS01"
"Ppp4r1l-ps"	"Ppp4r1l-ps"	0.229903359711086	-0.229903359711086	"S01"	0.229903359711086	"IS01"
"Gm45902"	"Gm45902"	0.229004788966467	-0.229004788966467	"S01"	0.229004788966467	"IS01"
"Cramp1"	"Cramp1"	0.229003774710954	-0.229003774710954	"S01"	0.229003774710954	"IS01"
"Mlkl"	"Mlkl"	0.227499189488728	-0.227499189488728	"S01"	0.227499189488728	"IS01"
"Gm11084"	"Gm11084"	0.226355540223908	-0.226355540223908	"S01"	0.226355540223908	"IS01"
"Fsd1l"	"Fsd1l"	0.226208268930683	-0.226208268930683	"S01"	0.226208268930683	"IS01"
"Gnb2"	"Gnb2"	0.221590885697126	-0.221590885697126	"S01"	0.221590885697126	"IS01"
"Pfkp"	"Pfkp"	0.220749496583415	-0.220749496583415	"S01"	0.220749496583415	"IS01"
"Psmc3"	"Psmc3"	0.22027167637186	-0.22027167637186	"S01"	0.22027167637186	"IS01"
"Gm36198"	"Gm36198"	0.220202103277512	-0.220202103277512	"S01"	0.220202103277512	"IS01"
"Hnrnpa0"	"Hnrnpa0"	0.219817045946895	-0.219817045946895	"S01"	0.219817045946895	"IS01"
"Cenps"	"Cenps"	0.218952467964692	-0.218952467964692	"S01"	0.218952467964692	"IS01"
"Sik2"	"Sik2"	0.218571588033307	-0.218571588033307	"S01"	0.218571588033307	"IS01"
"Cntrl"	"Cntrl"	0.218299724477402	-0.218299724477402	"S01"	0.218299724477402	"IS01"
"Gm16200"	"Gm16200"	0.216990197368669	-0.216990197368669	"S01"	0.216990197368669	"IS01"
"Aurka"	"Aurka"	0.21569001035465	-0.21569001035465	"S01"	0.21569001035465	"IS01"
"Hmgb1"	"Hmgb1"	0.21492192074056	-0.21492192074056	"S01"	0.21492192074056	"IS01"
"Kif2c"	"Kif2c"	0.214029550320323	-0.214029550320323	"S01"	0.214029550320323	"IS01"
"Wee1"	"Wee1"	0.211249153612753	-0.211249153612753	"S01"	0.211249153612753	"IS01"
"Lrrc75a"	"Lrrc75a"	0.210745645790136	-0.210745645790136	"S01"	0.210745645790136	"IS01"
"Nopchap1"	"Nopchap1"	0.210124779121054	-0.210124779121054	"S01"	0.210124779121054	"IS01"
"Gm39147"	"Gm39147"	0.209556360068016	-0.209556360068016	"S01"	0.209556360068016	"IS01"
"Fam20b"	"Fam20b"	0.208896842295197	-0.208896842295197	"S01"	0.208896842295197	"IS01"
"Snrpd1"	"Snrpd1"	0.2085651536563	-0.2085651536563	"S01"	0.2085651536563	"IS01"
"2810455O05Rik"	"2810455O05Rik"	0.208551157255484	-0.208551157255484	"S01"	0.208551157255484	"IS01"
"Nsmce1"	"Nsmce1"	0.203527414007217	-0.203527414007217	"S01"	0.203527414007217	"IS01"
"Gm48114"	"Gm48114"	0.202989088188349	-0.202989088188349	"S01"	0.202989088188349	"IS01"
"Ctbp2"	"Ctbp2"	0.20198804470965	-0.20198804470965	"S01"	0.20198804470965	"IS01"
"Cdk5rap2"	"Cdk5rap2"	0.199250534196696	-0.199250534196696	"S01"	0.199250534196696	"IS01"
"Wdr25"	"Wdr25"	0.197972869001635	-0.197972869001635	"S01"	0.197972869001635	"IS01"
"Ccnb2"	"Ccnb2"	0.197509301473046	-0.197509301473046	"S01"	0.197509301473046	"IS01"
"Zfp46"	"Zfp46"	0.196565774068461	-0.196565774068461	"S01"	0.196565774068461	"IS01"
"Orc6"	"Orc6"	0.196241305104638	-0.196241305104638	"S01"	0.196241305104638	"IS01"
"Rgs14"	"Rgs14"	0.195373744565295	-0.195373744565295	"S01"	0.195373744565295	"IS01"
"Use1"	"Use1"	0.193441665857459	-0.193441665857459	"S01"	0.193441665857459	"IS01"
"Gm16576"	"Gm16576"	0.191748527004592	-0.191748527004592	"S01"	0.191748527004592	"IS01"
"Tmtc2"	"Tmtc2"	0.190345471075548	-0.190345471075548	"S01"	0.190345471075548	"IS01"
"Srsf10"	"Srsf10"	0.18869648049378	-0.18869648049378	"S01"	0.18869648049378	"IS01"
"Pkn3"	"Pkn3"	0.187633839423043	-0.187633839423043	"S01"	0.187633839423043	"IS01"
"Elk1"	"Elk1"	0.186054453138958	-0.186054453138958	"S01"	0.186054453138958	"IS01"
"Chtf18"	"Chtf18"	0.185976842986887	-0.185976842986887	"S01"	0.185976842986887	"IS01"
"Galk1"	"Galk1"	0.184819113097818	-0.184819113097818	"S01"	0.184819113097818	"IS01"
"Smc4"	"Smc4"	0.184085443583471	-0.184085443583471	"S01"	0.184085443583471	"IS01"
"3300005D01Rik"	"3300005D01Rik"	0.183094269765542	-0.183094269765542	"S01"	0.183094269765542	"IS01"
"Ift74"	"Ift74"	0.178583325372528	-0.178583325372528	"S01"	0.178583325372528	"IS01"
"Gtse1"	"Gtse1"	0.178478795289652	-0.178478795289652	"S01"	0.178478795289652	"IS01"
"Zbtb16"	"Zbtb16"	0.176233782333877	-0.176233782333877	"S01"	0.176233782333877	"IS01"
"Ccnb1"	"Ccnb1"	0.175226340379668	-0.175226340379668	"S01"	0.175226340379668	"IS01"
"Chek2"	"Chek2"	0.174505359030374	-0.174505359030374	"S01"	0.174505359030374	"IS01"
"Ccna2"	"Ccna2"	0.174421709144583	-0.174421709144583	"S01"	0.174421709144583	"IS01"
"Rabggtb"	"Rabggtb"	0.173807590372376	-0.173807590372376	"S01"	0.173807590372376	"IS01"
"Lrp1"	"Lrp1"	0.169992365972285	-0.169992365972285	"S01"	0.169992365972285	"IS01"
"Aurkb"	"Aurkb"	0.169788061058809	-0.169788061058809	"S01"	0.169788061058809	"IS01"
"Bora"	"Bora"	0.165805687422964	-0.165805687422964	"S01"	0.165805687422964	"IS01"
"Tti1"	"Tti1"	0.164649106765729	-0.164649106765729	"S01"	0.164649106765729	"IS01"
