"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"Ap1s3"	"Ap1s3"	-0.45119297391082	0.203613142497246	0.821072587927541	-0.581664887858494	"S03"	0.821072587927541	"IS03"
"Itpr1"	"Itpr1"	-0.0452007607699277	0.626259816660408	0.815661312951401	-1.36030550987012	"S03"	0.815661312951401	"IS03"
"Gm42962"	"Gm42962"	-0.494397644282704	0.330013589470152	0.811529509525686	-0.61305955981252	"S03"	0.811529509525686	"IS03"
"Gm12159"	"Gm12159"	-0.489740284799296	-0.147488007662826	0.803906393737165	-0.258331127308632	"S03"	0.803906393737165	"IS03"
"Dock5"	"Dock5"	-0.495209749450379	0.438181448901604	0.791780151322079	-0.668623249653289	"S03"	0.791780151322079	"IS03"
"Ptpn18"	"Ptpn18"	-0.375124827030953	0.152980612970957	0.791397834702464	-0.598588033633397	"S03"	0.791397834702464	"IS03"
"Nup210"	"Nup210"	-0.658555097088481	-0.070406790668538	0.7903343320743	-0.102075164956203	"S03"	0.7903343320743	"IS03"
"Jaml"	"Jaml"	-0.255078511919331	0.28756234460944	0.786181779875328	-0.831669314462079	"S03"	0.786181779875328	"IS03"
"Gm35853"	"Gm35853"	-0.674339881874643	0.428334328110823	0.778911445372125	-0.437196838977531	"S03"	0.778911445372125	"IS03"
"Lrrc1"	"Lrrc1"	-0.457459118502913	0.600964998801051	0.775457583040403	-0.813391999377784	"S03"	0.775457583040403	"IS03"
"Arid3b"	"Arid3b"	-0.218071159217318	-0.026124792197339	0.772305247880662	-0.627919074399483	"S03"	0.772305247880662	"IS03"
"Nsmaf"	"Nsmaf"	-0.418241360490878	0.189174192771555	0.772270035545867	-0.5525351867247	"S03"	0.772270035545867	"IS03"
"Cyp2s1"	"Cyp2s1"	-0.334656473909991	-0.277137392456712	0.771164918140415	-0.305806777883268	"S03"	0.771164918140415	"IS03"
"Gm37706"	"Gm37706"	-0.4855858218672	0.150322450746033	0.770902665089805	-0.443724975154511	"S03"	0.770902665089805	"IS03"
"Gm15396"	"Gm15396"	-0.33437685271961	-0.276905831158427	0.770520573658232	-0.30555126196792	"S03"	0.770520573658232	"IS03"
"H2-Eb1"	"H2-Eb1"	-0.455915934111549	0.730894795504896	0.757989496845832	-0.890378233640661	"S03"	0.757989496845832	"IS03"
"Gm2629"	"Gm2629"	-0.384416502982352	0.0674525184732075	0.756624906412584	-0.484219902269039	"S03"	0.756624906412584	"IS03"
"Clec9a"	"Clec9a"	0.439154649893325	0.51129459255484	0.755418979585591	-1.770938219748	"S03"	0.755418979585591	"IS03"
"Ckb"	"Ckb"	-0.269475115469941	0.317028165458308	0.754689057402737	-0.799763818283581	"S03"	0.754689057402737	"IS03"
"Dpy19l1"	"Dpy19l1"	-0.725575322599177	0.441082179457043	0.74581743966093	-0.348109439196635	"S03"	0.74581743966093	"IS03"
"Plbd1"	"Plbd1"	0.0200083635176388	0.707332887544637	0.738026869658582	-1.40543736290814	"S03"	0.738026869658582	"IS03"
"Plekha5"	"Plekha5"	-0.356213212669259	0.429031702015589	0.734939661517482	-0.757819816373521	"S03"	0.734939661517482	"IS03"
"Atp10d"	"Atp10d"	-0.450111056255361	0.385190241691335	0.734797697894076	-0.615765442314692	"S03"	0.734797697894076	"IS03"
"Sv2b"	"Sv2b"	-0.33724872645991	-0.205292181431096	0.730988626133647	-0.308720826018394	"S03"	0.730988626133647	"IS03"
"Pkib"	"Pkib"	-0.521624459763561	0.38132727226818	0.724215466653245	-0.517066841475562	"S03"	0.724215466653245	"IS03"
"Dpp4"	"Dpp4"	-1.0586572926151	0.552073804779124	0.722682459277026	-0.0138308048192084	"S03"	0.722682459277026	"IS03"
"Tlr11"	"Tlr11"	-0.525124958029292	0.51472128663811	0.714041531763943	-0.599229168123188	"S03"	0.714041531763943	"IS03"
"Slc35c2"	"Slc35c2"	-0.249483082884314	0.2121576361948	0.710405109623519	-0.694253845970017	"S03"	0.710405109623519	"IS03"
"Camk1d"	"Camk1d"	0.220180982895594	0.287800875639295	0.710403596061712	-1.29828895999994	"S03"	0.710403596061712	"IS03"
"Rab7b"	"Rab7b"	0.0384048400821436	0.033992955841424	0.710192095290783	-0.899086450484494	"S03"	0.710192095290783	"IS03"
"Adora3"	"Adora3"	-0.167904407971094	-0.344003274444332	0.709730730311633	-0.379589820076504	"S03"	0.709730730311633	"IS03"
"Tspan9"	"Tspan9"	-0.439322582812697	0.374122817609755	0.703394816169448	-0.583554000369896	"S03"	0.703394816169448	"IS03"
"Irf5"	"Irf5"	-0.285939081706963	0.00343745141389975	0.697630652228537	-0.483229872750646	"S03"	0.697630652228537	"IS03"
"Gm2a"	"Gm2a"	-0.101786323834236	0.366534249595616	0.687460794132116	-0.953482263393246	"S03"	0.687460794132116	"IS03"
"Batf3"	"Batf3"	-0.586052774262343	0.278460037314252	0.686153190451569	-0.321723865892732	"S03"	0.686153190451569	"IS03"
"Pdia5"	"Pdia5"	-0.46702298385929	0.205944291539472	0.681124491595806	-0.40148941938039	"S03"	0.681124491595806	"IS03"
"Sgk1"	"Sgk1"	-0.247093028905398	0.326113960329612	0.666644912235937	-0.729778991679185	"S03"	0.666644912235937	"IS03"
"Chil5"	"Chil5"	-0.288513164225626	-0.238924964124346	0.664834682780789	-0.263641339723417	"S03"	0.664834682780789	"IS03"
"Cd74"	"Cd74"	-0.698505441434504	0.478313695515372	0.663617076408602	-0.31112643792072	"S03"	0.663617076408602	"IS03"
"Gcsam"	"Gcsam"	-0.612185376899008	0.433635065047747	0.644205396722293	-0.356383270231087	"S03"	0.644205396722293	"IS03"
"Ppm1m"	"Ppm1m"	-0.179734227157796	0.243191999703533	0.642446116568268	-0.719173610118466	"S03"	0.642446116568268	"IS03"
"Gpr141"	"Gpr141"	-0.40554833723275	0.529919654530001	0.633951579001305	-0.656515178539185	"S03"	0.633951579001305	"IS03"
"H2-Ob"	"H2-Ob"	-0.338034429466531	0.45016635727025	0.63166635253977	-0.674008694070718	"S03"	0.63166635253977	"IS03"
"Lrrc18"	"Lrrc18"	-0.34717392321995	-0.0294668111288835	0.631103421343403	-0.309846309641289	"S03"	0.631103421343403	"IS03"
"Parp8"	"Parp8"	-0.894557956645427	0.466309263435696	0.629456799694345	-0.0334934904169028	"S03"	0.629456799694345	"IS03"
"Rtn4"	"Rtn4"	-0.374637124321224	-0.194386415748751	0.60793770097998	-0.129410570547876	"S03"	0.60793770097998	"IS03"
"Tyk2"	"Tyk2"	-0.997728593067824	0.0172523988263879	0.604272608341356	0.44671743590316	"S03"	0.604272608341356	"IS03"
"Plxdc1"	"Plxdc1"	-0.346343955372136	0.211115103551782	0.600065448530262	-0.451554501616402	"S03"	0.600065448530262	"IS03"
"Lyst"	"Lyst"	-0.812928301867309	0.535003376278787	0.599082192788731	-0.143873741393988	"S03"	0.599082192788731	"IS03"
"Fmnl2"	"Fmnl2"	-0.596413074956398	0.112234832186652	0.585473421492854	-0.0697901470759478	"S03"	0.585473421492854	"IS03"
"Fnbp1"	"Fnbp1"	-0.632071778467379	0.190123849447768	0.565071861349182	-0.0616304764452141	"S03"	0.565071861349182	"IS03"
"Coro2a"	"Coro2a"	-0.675059976993436	0.0892048055349715	0.56324271346917	0.0649386528594078	"S03"	0.56324271346917	"IS03"
"Dusp10"	"Dusp10"	-0.643112889996504	0.178127000125187	0.562327950447276	-0.0367094777640172	"S03"	0.562327950447276	"IS03"
"Fchsd2"	"Fchsd2"	-0.83617647240657	0.143049195652441	0.56226203940108	0.214597616448868	"S03"	0.56226203940108	"IS03"
"Vwf"	"Vwf"	0.0250848800925543	-0.372795810104777	0.562091457398153	-0.411360893908719	"S03"	0.562091457398153	"IS03"
"Rnf31"	"Rnf31"	-0.0384244938358582	-0.338934078670496	0.561790121320547	-0.361763723644536	"S03"	0.561790121320547	"IS03"
"Pld4"	"Pld4"	0.452630753186061	0.277616580665766	0.549886699657303	-1.3747876522676	"S03"	0.549886699657303	"IS03"
"Fnip2"	"Fnip2"	-0.422180875448825	-0.00141545113694867	0.549556548713321	-0.147685708080694	"S03"	0.549556548713321	"IS03"
"Septin6"	"Septin6"	0.128807825102009	-0.046960738983824	0.543914105547332	-0.750940791112997	"S03"	0.543914105547332	"IS03"
"Vrk1"	"Vrk1"	-0.421158584181681	0.0685805311428324	0.541642053796782	-0.191129499404697	"S03"	0.541642053796782	"IS03"
"Rab32"	"Rab32"	-0.582988309977071	-0.19792529113555	0.54130443164983	0.194271332636982	"S03"	0.54130443164983	"IS03"
"Rtn2"	"Rtn2"	-0.233410152390479	-0.193292782448365	0.537858177247625	-0.213288587529231	"S03"	0.537858177247625	"IS03"
"Slc1a4"	"Slc1a4"	-0.232809222561345	-0.192795137433613	0.536473425902229	-0.212739461995711	"S03"	0.536473425902229	"IS03"
"Cbfa2t3"	"Cbfa2t3"	-0.306799349237939	0.325888436026331	0.535061311451977	-0.50625828621373	"S03"	0.535061311451977	"IS03"
"Cpq"	"Cpq"	-0.65924541019699	0.460356668890728	0.533586041564019	-0.191930221594337	"S03"	0.533586041564019	"IS03"
"Ccser1"	"Ccser1"	-0.769308646076271	0.510239735204054	0.522280314884187	-0.0869124338252514	"S03"	0.522280314884187	"IS03"
"Wdr86"	"Wdr86"	-0.335000889605702	0.127151854090344	0.517066701535526	-0.306121502570728	"S03"	0.517066701535526	"IS03"
"Bcl6"	"Bcl6"	-0.0892742042010859	-0.0882479104526921	0.515832923212975	-0.433142416904047	"S03"	0.515832923212975	"IS03"
"Gramd3"	"Gramd3"	-0.752357982526276	-0.0290803089700741	0.515799761124616	0.297603591166322	"S03"	0.515799761124616	"IS03"
"Mmp28"	"Mmp28"	-0.133908778540173	-0.0891737441499774	0.511591201685783	-0.375392182286702	"S03"	0.511591201685783	"IS03"
"Fcrla"	"Fcrla"	-0.151974153592718	-0.0561484703767542	0.511020908826625	-0.377927173736385	"S03"	0.511020908826625	"IS03"
"Gm49101"	"Gm49101"	-0.414829452047781	-0.0310790466256312	0.507225562593608	-0.085021217382067	"S03"	0.507225562593608	"IS03"
"Slc8b1"	"Slc8b1"	-0.62522334992413	0.212621187832569	0.501812395016933	-0.0123133316317426	"S03"	0.501812395016933	"IS03"
"Naga"	"Naga"	0.310513481926729	0.0229496225904776	0.497393045618757	-0.960213953282983	"S03"	0.497393045618757	"IS03"
"Nectin1"	"Nectin1"	-0.340841249244164	-0.0371160027714963	0.483862531574715	-0.139691430107694	"S03"	0.483862531574715	"IS03"
"Polr1a"	"Polr1a"	0.0699589504968176	-0.0708275976955782	0.478173343744077	-0.5879096471738	"S03"	0.478173343744077	"IS03"
"Slc9a7"	"Slc9a7"	-0.257834280865541	0.0835866904531741	0.474604753408297	-0.314595578829174	"S03"	0.474604753408297	"IS03"
"Flt3"	"Flt3"	-0.423685607107585	-0.0642219214985038	0.470999731088426	-0.00800141898639244	"S03"	0.470999731088426	"IS03"
"Cacna1e"	"Cacna1e"	-0.0956666252380917	0.0671372750665448	0.457030534469118	-0.471325701727709	"S03"	0.457030534469118	"IS03"
"Jmjd8"	"Jmjd8"	0.085019420846043	-0.343418545802858	0.455885917908253	-0.378944602265223	"S03"	0.455885917908253	"IS03"
"Lrba"	"Lrba"	-0.707896317286728	0.140713631619161	0.448839329579985	0.198967815068012	"S03"	0.448839329579985	"IS03"
"Sdhaf1"	"Sdhaf1"	-0.373661966776617	0.00478533181833845	0.437435873609692	-0.0779842215191599	"S03"	0.437435873609692	"IS03"
"Homer2"	"Homer2"	-0.00983786127503886	0.0569635968394437	0.430097954532432	-0.53261024526193	"S03"	0.430097954532432	"IS03"
"4931406G06Rik"	"4931406G06Rik"	-0.451690708576703	-0.374056368040082	0.430091341816155	0.300387853195298	"S03"	0.430091341816155	"IS03"
"Cyb561a3"	"Cyb561a3"	-0.294588768462986	-0.393954808300637	0.428394514314121	0.133570966075054	"S03"	0.428394514314121	"IS03"
"Erlin1"	"Erlin1"	-0.70384692287454	0.198699203975735	0.428277211519006	0.175592422882214	"S03"	0.428277211519006	"IS03"
"Dynlt1c"	"Dynlt1c"	-0.3761210566682	0.393957609179678	0.422273677022155	-0.34369682764508	"S03"	0.422273677022155	"IS03"
"Dock10"	"Dock10"	-0.433153931774831	0.0978649473355227	0.419407689638623	-0.0559421555456352	"S03"	0.419407689638623	"IS03"
"Rasgrp4"	"Rasgrp4"	0.352475346951332	0.0773932757140005	0.418330531912587	-0.956944829581868	"S03"	0.418330531912587	"IS03"
"Abca3"	"Abca3"	-0.440687801013477	0.13535640885887	0.41568241231963	-0.0703756256569076	"S03"	0.41568241231963	"IS03"
"Ffar4"	"Ffar4"	-0.211010957629887	0.237708523648864	0.414627341393683	-0.412613522960148	"S03"	0.414627341393683	"IS03"
"Dbn1"	"Dbn1"	-0.37629703185244	0.408172726480504	0.413631498177462	-0.343857632554816	"S03"	0.413631498177462	"IS03"
"Gfod1"	"Gfod1"	-0.398679499215829	0.40646140180462	0.412293713100184	-0.314902378650362	"S03"	0.412293713100184	"IS03"
"Irag1"	"Irag1"	0.0336699661817042	-0.149818125845177	0.41094602816933	-0.408933502360933	"S03"	0.41094602816933	"IS03"
"Gm37524"	"Gm37524"	-0.279898111191179	0.171094852162434	0.410474292077951	-0.278326830423108	"S03"	0.410474292077951	"IS03"
"Olr1"	"Olr1"	-0.374190265467394	0.409027307418516	0.409337551077298	-0.341932483961584	"S03"	0.409337551077298	"IS03"
"Gm50035"	"Gm50035"	-0.373958782739481	-0.00322748757581472	0.408272194206423	-0.0376909368965291	"S03"	0.408272194206423	"IS03"
"Lpin3"	"Lpin3"	-0.285372208954996	0.161702630927102	0.406830344140437	-0.260771156458876	"S03"	0.406830344140437	"IS03"
"A730020E08Rik"	"A730020E08Rik"	-0.286118259318616	0.168922002796622	0.403611878057053	-0.261452892135977	"S03"	0.403611878057053	"IS03"
"2610037D02Rik"	"2610037D02Rik"	-0.479051461459525	-0.0502399934114566	0.399881212845506	0.129399279693954	"S03"	0.399881212845506	"IS03"
"Gm15601"	"Gm15601"	-0.377163178087598	-0.312338256853792	0.397646358891183	0.205849409831555	"S03"	0.397646358891183	"IS03"
"Gm15228"	"Gm15228"	-0.286771231335229	0.188008474729049	0.392750924609961	-0.262049573461502	"S03"	0.392750924609961	"IS03"
"Gm29438"	"Gm29438"	-0.377309231359029	0.0401196362227812	0.391098712238192	-0.045614231619536	"S03"	0.391098712238192	"IS03"
"Sfi1"	"Sfi1"	-0.365392749504132	0.190556714659677	0.379281237252156	-0.156396191018653	"S03"	0.379281237252156	"IS03"
"Gm48332"	"Gm48332"	-0.164486752586441	-0.136215591985646	0.379034690742667	-0.150306860122092	"S03"	0.379034690742667	"IS03"
"Glipr1"	"Glipr1"	-0.454862117184845	-0.115999121906524	0.360884476624567	0.195063284930258	"S03"	0.360884476624567	"IS03"
"Adgra2"	"Adgra2"	-0.377229148686718	0.0738173181562832	0.348573423016001	-0.0208432670032763	"S03"	0.348573423016001	"IS03"
"Cd9"	"Cd9"	-0.582779793429109	-0.021274689293719	0.347210944748569	0.290706310267389	"S03"	0.347210944748569	"IS03"
"Notch4"	"Notch4"	0.0127676246934682	-0.168452011887647	0.340643224118961	-0.288732451697929	"S03"	0.340643224118961	"IS03"
"Gm37640"	"Gm37640"	-0.287872813668439	-0.238394673819176	0.332719710641173	0.123006457934256	"S03"	0.332719710641173	"IS03"
"Kit"	"Kit"	-0.193032892607689	0.302672172350796	0.320939936405862	-0.372002791911288	"S03"	0.320939936405862	"IS03"
"Srebf2"	"Srebf2"	-0.650178230503658	0.209609213436483	0.317105421540926	0.234708695599953	"S03"	0.317105421540926	"IS03"
"Phf11a"	"Phf11a"	-0.321481728097199	-0.1953681791438	0.31247661744953	0.154233708296885	"S03"	0.31247661744953	"IS03"
"Adcy4"	"Adcy4"	0.0655578671306018	-0.238281617661471	0.309750341163102	-0.262931440178175	"S03"	0.309750341163102	"IS03"
"Gm44401"	"Gm44401"	-0.412356026319023	0.304426327922198	0.307857350623955	-0.101930588287318	"S03"	0.307857350623955	"IS03"
"Fndc7"	"Fndc7"	0.112340887101974	0.131322933135664	0.306105140261242	-0.585193218394588	"S03"	0.306105140261242	"IS03"
"Slamf8"	"Slamf8"	-0.159892525162121	0.257506018718338	0.299721616695678	-0.352697590953151	"S03"	0.299721616695678	"IS03"
"Cd300c"	"Cd300c"	0.199469414303058	-0.0559949045652548	0.287475939785517	-0.527377681923235	"S03"	0.287475939785517	"IS03"
"Dbnl"	"Dbnl"	-0.283552704407943	0.222797159306411	0.274651463316512	-0.153503453502747	"S03"	0.274651463316512	"IS03"
"Ankrd6"	"Ankrd6"	0.116070807819234	-0.0991003643617764	0.267525581377571	-0.374995132759636	"S03"	0.267525581377571	"IS03"
"Spag9"	"Spag9"	-0.524471681704199	0.204335505688116	0.261727488559126	0.156470788386371	"S03"	0.261727488559126	"IS03"
"Ero1b"	"Ero1b"	-0.336881175948742	0.162828491725249	0.251892762959552	-0.0205473239570571	"S03"	0.251892762959552	"IS03"
"Slc12a9"	"Slc12a9"	0.17615973116158	0.122517432670321	0.237518215998867	-0.57314828149367	"S03"	0.237518215998867	"IS03"
"Shroom4"	"Shroom4"	-0.152898759849631	-0.34351999264973	0.227546843314411	0.165543429704432	"S03"	0.227546843314411	"IS03"
"Rtl8a"	"Rtl8a"	-0.33388430583389	0.106309136721054	0.222738535137281	0.0515721048634059	"S03"	0.222738535137281	"IS03"
"Syne1"	"Syne1"	-0.165046245106065	-0.23164930385972	0.202652073104313	0.126499196393104	"S03"	0.202652073104313	"IS03"
"Gramd2"	"Gramd2"	0.01827645690959	0.0612431401066226	0.201497006533333	-0.301665309903073	"S03"	0.201497006533333	"IS03"
"Mpeg1"	"Mpeg1"	-0.118532545611349	0.124593522016587	0.191331605842801	-0.176656972539156	"S03"	0.191331605842801	"IS03"
"Dedd2"	"Dedd2"	0.106460098109603	-0.0282198034539823	0.167990786728426	-0.2996961873227	"S03"	0.167990786728426	"IS03"
"Map3k9"	"Map3k9"	0.0227045038467594	-0.0639836993485905	0.159595090459588	-0.165789008007395	"S03"	0.159595090459588	"IS03"
"Palld"	"Palld"	-0.17490039164675	0.127062012128337	0.138441352213029	-0.0509004370161462	"S03"	0.138441352213029	"IS03"
"4933421O10Rik"	"4933421O10Rik"	-0.0575147741057956	-0.0114974633518714	0.136782662602548	-0.0840972262675326	"S03"	0.136782662602548	"IS03"
"Ddx17"	"Ddx17"	-0.0308349125418721	0.0251196109525521	0.0765856710979408	-0.0718985018116933	"S03"	0.0765856710979408	"IS03"
