"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"Utrn"	"Utrn"	0.151311583525693	0.10993598534968	-0.743749260940069	-0.00441013026099828	-0.00377649035419106	0.314575565035254	-0.030072929206803	-0.0919324011933009	"S04"	0.314575565035254	"IS06"
"Ifit1bl1"	"Ifit1bl1"	0.218295363137748	-0.071953895942518	-0.206931424926389	-0.0091977769320404	-0.108077003712199	0.313477189861853	0.216824002256397	-0.252355396251694	"S04"	0.313477189861853	"IS06"
"Rcn1"	"Rcn1"	0.00303962096394235	0.168852739454843	-0.299023877684462	-0.0854866329382895	-0.0274850087955476	0.309137909747998	-0.0194671972284642	-0.117094583931722	"S04"	0.309137909747998	"IS06"
"Rab37"	"Rab37"	-0.215325919352158	0.171859275247566	-0.207430635642579	0.130478968485461	-0.0122607117354843	0.306276718444275	-0.0597481106734211	-0.14677612613855	"S04"	0.306276718444275	"IS06"
"Klk8"	"Klk8"	-0.137047841684875	0.0997603590033966	-0.13202275415643	0.120239733473389	-0.153514830414453	0.304319512606716	-0.144550460755215	0.0188865263052023	"S04"	0.304319512606716	"IS06"
"Card11"	"Card11"	-0.213639462236103	0.143980676634047	0.290622196148475	0.179901463231037	0.176773450580181	0.30387025551733	-0.298590306858077	-0.302392570986617	"S04"	0.30387025551733	"IS06"
"Dtnb"	"Dtnb"	0.298732485179285	0.284488715628759	0.0193114638919401	0.243282044516281	-0.0878994482027216	0.303766068289547	0.0133050743766805	-0.541695333873722	"S04"	0.303766068289547	"IS06"
"Smg6"	"Smg6"	-0.013522906451803	0.283320894244867	-0.145490069942597	0.254644284773689	0.0346337487200223	0.303259542011464	0.0804427120463268	-0.510866676146148	"S04"	0.303259542011464	"IS06"
"Slc2a4rg-ps"	"Slc2a4rg-ps"	0.0964672163641579	-0.162277422290979	-0.413422094271423	-0.237529767275783	0.162369757372921	0.296531165504581	0.139910641290158	-0.143506018200212	"S04"	0.296531165504581	"IS06"
"Il12rb1"	"Il12rb1"	-0.233190265333466	0.234909064116476	-0.224639955604573	0.0956837518927691	-0.261209250702992	0.289216614649218	0.0135466199449239	0.0318603018419898	"S04"	0.289216614649218	"IS06"
"Tead1"	"Tead1"	-0.0222639596810035	0.119525257370013	-0.0886493066453054	-0.349778686565178	-0.118108206068964	0.285037175394923	0.0780398937055908	0.0326815608233394	"S04"	0.285037175394923	"IS06"
"Mir155hg"	"Mir155hg"	0.21441771341958	0.146185759710558	-0.198753591345458	-0.0351284527741969	0.0344869566212082	0.263999230738016	-0.0783874074718447	-0.242382428470071	"S04"	0.263999230738016	"IS06"
"Tbc1d22bos"	"Tbc1d22bos"	0.0339901260067396	0.133801347531345	-0.198889751021367	-0.210837191895442	0.234867286315584	0.251653466406404	-0.0526316254031826	-0.242548476855326	"S04"	0.251653466406404	"IS06"
"Gimap9"	"Gimap9"	-0.115058029204679	-0.0769001154639629	0.120404633536071	-0.0490359196916448	0.235653955890428	0.247437056978893	-0.0855951486934349	-0.22272920605315	"S04"	0.247437056978893	"IS06"
"Nxn"	"Nxn"	0.1887846077906	0.0609318632661512	-0.311979271544714	0.0341656664298355	0.150714669100945	0.245273076080936	-0.062979828526716	-0.293599973197553	"S04"	0.245273076080936	"IS06"
"Esyt1"	"Esyt1"	-0.260009779646012	0.161155738765119	-0.108347650157194	-0.00344486961341047	0.217847809341681	0.223932730759101	-0.0143254675522256	-0.253708133329331	"S04"	0.223932730759101	"IS06"
"Tafa3"	"Tafa3"	-0.16338242249131	0.0396239168620136	-0.157391733666628	0.0585302647431623	-0.0544323967228246	0.221203225073099	-0.172326715693389	0.0870699558153248	"S04"	0.221203225073099	"IS06"
"Rapgef1"	"Rapgef1"	0.152008200986037	0.136010198277827	0.00982352447518895	0.15407310052791	0.131672573802988	0.2209347674263	0.202662979504741	-0.614450806721468	"S04"	0.2209347674263	"IS06"
"Car3"	"Car3"	-0.230163569204749	-0.119235416693065	-0.0519132909135261	-0.713613605998502	0.183858038720547	0.209407193326505	0.196118262271377	0.140104030231023	"S04"	0.209407193326505	"IS06"
"Cpne7"	"Cpne7"	-0.157862236813735	-0.163564090477677	-0.293650420588426	-0.311290198503632	-0.017875005483197	0.208113600545284	0.177457177973133	0.167222435581982	"S04"	0.208113600545284	"IS06"
"Hid1"	"Hid1"	-0.20641935116389	-0.208584589113161	-0.198850641621214	-0.0216203028139124	0.108600922517772	0.20074608230945	-0.056217060490642	0.079114171797779	"S04"	0.20074608230945	"IS06"
"Cers4"	"Cers4"	0.073966692914604	-0.00282547808708568	0.114749535729712	0.163679428937042	-0.162519135106931	0.192179621027188	0.0863294456311313	-0.192539221828932	"S04"	0.192179621027188	"IS06"
"Agap2"	"Agap2"	-0.0401485208898867	-0.10810013012015	-0.391707278940242	0.0813311139249475	0.122276781870087	0.191081161172302	0.0924775592510745	-0.153431814413751	"S04"	0.191081161172302	"IS06"
"Ppm1j"	"Ppm1j"	0.0133970769710343	-0.172858331416913	-0.292824940130248	0.0362845517097392	-0.00900988504155419	0.16254139708618	0.124719665351567	-0.037724833726793	"S04"	0.16254139708618	"IS06"
"Cacng8"	"Cacng8"	-0.215646330208409	-0.217908354651155	-0.207739298100767	-0.220218337209294	-0.241557323372985	0.498797858594953	0.788718314892734	-0.25334060743996	"S05"	0.788718314892734	"IS07"
"Ifngas1"	"Ifngas1"	0.656931552006956	0.0112186985381593	-0.489379597246927	-0.334136135894034	-0.308408484285847	0.260170255779974	0.755686907125723	-0.389458413822786	"S05"	0.755686907125723	"IS07"
"Slc20a1"	"Slc20a1"	-0.187459870121914	0.0854864399583482	-0.484268347142543	0.0487199520218458	-0.351854223732699	0.513459134082103	0.737820916616365	-0.365593333256713	"S05"	0.737820916616365	"IS07"
"Btbd11"	"Btbd11"	0.0191802469236756	0.327053086807689	-0.767593545086354	-0.386038026952925	0.0379700598109358	0.253923591084842	0.734521598251578	-0.434988140226145	"S05"	0.734521598251578	"IS07"
"Nlrc5"	"Nlrc5"	0.170984261748328	0.322128314770194	-0.577024610230257	-0.00895582158585977	-0.270360067951538	0.371950104050251	0.675784851805236	-0.527426698880227	"S05"	0.675784851805236	"IS07"
"Stk39"	"Stk39"	0.22247555043329	0.275092344039611	-0.938502861842687	0.0100550842834994	-0.129020922416184	0.284574790423197	0.655303398098977	-0.489990002074848	"S05"	0.655303398098977	"IS07"
"Slamf1"	"Slamf1"	-0.274569415930692	-0.277449514699195	-0.2645018706799	0.261512459432461	-0.216067237037803	0.290881980111365	0.652950474676988	-0.240530480762399	"S05"	0.652950474676988	"IS07"
"Gm49896"	"Gm49896"	-0.122772001245523	-0.124059819440406	-0.118270361199854	-0.125374941201258	-0.137523675813783	0.0781530952841279	0.646486720915273	-0.1442321478047	"S05"	0.646486720915273	"IS07"
"Mterf2"	"Mterf2"	0.564089154798449	0.0201268596952769	-0.17938181747284	-0.190157403681456	-0.208583508689349	-0.194980236383522	0.617264527841859	-0.218758313991268	"S05"	0.617264527841859	"IS07"
"Gm43126"	"Gm43126"	0.230255924882641	-0.124810353373634	-0.118985870216198	-0.126133431324592	-0.138355663042091	-0.129332467626302	0.610024852377566	-0.145104719775851	"S05"	0.610024852377566	"IS07"
"Kcnk5"	"Kcnk5"	-0.0290735999487433	-0.0504380296747915	-0.0908907890128209	0.0399120869638169	-0.284163869278766	0.063873639587283	0.578811110699849	-0.138835000056551	"S05"	0.578811110699849	"IS07"
"Dock9"	"Dock9"	-0.228442697390361	0.392797883318372	-0.511032782120877	0.111282497473102	-0.220127626595238	0.0126073123094205	0.567798241685205	-0.206352755499067	"S05"	0.567798241685205	"IS07"
"Lat"	"Lat"	0.0993345995107848	-0.221161286968094	-0.320410752658391	0.0375678106240704	-0.235562606073273	0.333322444866637	0.560802625621123	-0.249654807093463	"S05"	0.560802625621123	"IS07"
"Sik3"	"Sik3"	-0.282499177127795	0.491468108127052	-0.271788676036413	0.314601834954833	-0.150307173189116	0.491199217923163	0.541445849776643	-0.757870955038892	"S05"	0.541445849776643	"IS07"
"Acoxl"	"Acoxl"	-0.188861416622867	0.190458266380313	-0.181261361673727	-0.228837603768833	-0.396553193031304	0.495211604229536	0.53864743982303	-0.16754623935313	"S05"	0.53864743982303	"IS07"
"Ildr1"	"Ildr1"	-0.21538954567307	0.142295421286331	-0.20749192899839	-0.219956108478859	-0.241269684881849	0.327279725582981	0.5300302291295	-0.150550244840872	"S05"	0.5300302291295	"IS07"
"Runx1"	"Runx1"	-0.397066057079966	-0.443662725950995	0.165049542914234	-0.095212976048097	0.414072554744979	0.161571897968995	0.50597169840635	-0.394934318156939	"S05"	0.50597169840635	"IS07"
"Zc3hav1"	"Zc3hav1"	0.49747370364645	0.38083414928262	-0.675943698531796	0.119154660306567	-0.342702716342698	0.436461486122909	0.502240496780881	-0.6090426786555	"S05"	0.502240496780881	"IS07"
"Gm50476"	"Gm50476"	-0.137800773528216	0.172237638195551	-0.132748078498848	-0.140722344698425	-0.154358230812614	0.0875838128226435	0.493522608172547	-0.161887900608351	"S05"	0.493522608172547	"IS07"
"Ifi208"	"Ifi208"	-0.00586199351121928	0.078164915664901	-0.216590984778492	-0.0502126861372279	-0.251849982300572	0.321794522435802	0.490801307745774	-0.264135347290844	"S05"	0.490801307745774	"IS07"
"Cldnd2"	"Cldnd2"	-0.216738674807122	-0.0287054149103505	-0.208791590064194	-0.221333841057449	0.319096936177334	-0.087017892623111	0.484625919911715	-0.254623890322187	"S05"	0.484625919911715	"IS07"
"Farp1"	"Farp1"	0.231781122039317	0.41941052990004	-0.608316414519394	0.265376078726608	-0.185260003820752	0.0926043448142053	0.483334176993296	-0.509749699753995	"S05"	0.483334176993296	"IS07"
"Lyst"	"Lyst"	0.44280210581595	-0.0932059480732364	0.173253405722396	-0.180312894913852	-0.402746360016715	0.355494135036237	0.478213913147733	-0.302229759064725	"S05"	0.478213913147733	"IS07"
"Gmds"	"Gmds"	-0.140651443712473	0.433663809707089	0.101799065382888	0.10379136668167	-0.0687995326828528	0.207762141721309	0.475023843256139	-0.627876166376601	"S05"	0.475023843256139	"IS07"
"Irx3"	"Irx3"	-0.151404449068581	0.0770381003759141	-0.145852952602733	0.0855439192154443	-0.169596456514806	0.0521353892926983	0.473305544660273	-0.177869454393577	"S05"	0.473305544660273	"IS07"
"Gm26692"	"Gm26692"	-0.185798252310766	0.00118503094485552	-0.178985649726038	0.20821534571779	-0.208122848518649	-0.0398402315432896	0.47275182043154	-0.0889673220531116	"S05"	0.47275182043154	"IS07"
"Hip1"	"Hip1"	-0.256079121961647	0.331501542341345	-0.61176162478612	0.215406028992953	0.192102368561204	0.237556380104692	0.458850210310638	-0.621312976200598	"S05"	0.458850210310638	"IS07"
"Arl15"	"Arl15"	0.0645455389579841	0.141915566493412	-0.637944810404485	0.227538426227907	0.018878125529511	0.371037040679607	0.452196866123551	-0.602018200260152	"S05"	0.452196866123551	"IS07"
"Rhof"	"Rhof"	-0.364624350576397	-0.368449081526499	0.0563081899195549	0.0526642440878093	0.162389785414744	0.232749374976887	0.450452975970639	-0.2868188418273	"S05"	0.450452975970639	"IS07"
"Rinl"	"Rinl"	0.0565521499882763	0.323369602375755	-0.815254093234959	0.286593938909964	-0.180891738338552	0.052680832842204	0.439735558696624	-0.285381997343521	"S05"	0.439735558696624	"IS07"
"Sytl2"	"Sytl2"	0.18407206613528	0.308036774103066	-0.643091612175312	-0.379400432806116	0.154733518338391	-0.0582379255095058	0.438053206536142	-0.241742824915723	"S05"	0.438053206536142	"IS07"
"Gdf11"	"Gdf11"	0.102885157819657	0.0847998299689642	-0.157088898850743	0.0288329647567595	-0.182661510291562	-0.00316586870195374	0.436350811205927	-0.19157182786676	"S05"	0.436350811205927	"IS07"
"Rnf125"	"Rnf125"	-0.229276258266573	0.190756214129863	-0.35156008299341	-0.050394014424016	-0.185752582716061	0.360055120781968	0.435478414529319	-0.226272941636417	"S05"	0.435478414529319	"IS07"
"Slfn10-ps"	"Slfn10-ps"	0.0915581788463384	-0.0990949042769711	-0.319932529974259	-0.239704594444687	0.314304160481973	-0.256001457369823	0.430360128413369	-0.169540799379595	"S05"	0.430360128413369	"IS07"
"Unc13d"	"Unc13d"	-0.013266664785617	0.311343760117067	-0.306310013316202	0.0230416118545191	-0.0599499382378926	-0.13433911831187	0.424161408765082	-0.221472820893586	"S05"	0.424161408765082	"IS07"
"Pstpip1"	"Pstpip1"	-0.116961124812295	0.391302158756075	-0.617702847472886	-0.207429737569446	-0.203130777373476	0.353439336960436	0.42202899248461	-0.189407424571735	"S05"	0.42202899248461	"IS07"
"Gm35037"	"Gm35037"	0.237746533304629	-0.198659383532778	-0.189388612301249	-0.20076531339355	-0.0883726684439524	0.285596016512562	0.415360041604658	-0.230961722318596	"S05"	0.415360041604658	"IS07"
"Gm37144"	"Gm37144"	-0.191490804302005	0.117036185465531	0.375413426733077	0.0257767148935208	-0.0777934163296665	-0.16184636466189	0.411668427791963	-0.193918503672507	"S05"	0.411668427791963	"IS07"
"D630023O14Rik"	"D630023O14Rik"	-0.151264763194929	-0.152851456515155	-0.145718388544448	-0.154471789976447	0.170588791504627	0.044383476247745	0.404175066153677	-0.177705351883473	"S05"	0.404175066153677	"IS07"
"Ikzf1"	"Ikzf1"	0.100976110351825	0.251379936884468	-0.39552193397099	-0.353920279642034	0.396620731248278	0.154902626959569	0.399166219169363	-0.579544259415809	"S05"	0.399166219169363	"IS07"
"Gm31897"	"Gm31897"	-0.122791112881583	-0.124079131548173	-0.118288772075925	-0.125394458031015	0.0578288815270773	0.0754921547132146	0.395104483351038	-0.144254600092591	"S05"	0.395104483351038	"IS07"
"Spn"	"Spn"	-0.426007183022832	-0.0104983265293765	-0.311738123652663	-0.210272960651988	0.349001244285764	0.183347201615469	0.394097214829472	-0.284993415201719	"S05"	0.394097214829472	"IS07"
"Gm8670"	"Gm8670"	-0.122800386419684	-0.124088502361149	-0.118297705584295	-0.125403928181232	-0.137555471609646	0.343810913267604	0.391799309136528	-0.144265494614994	"S05"	0.391799309136528	"IS07"
"Sbf1"	"Sbf1"	0.057271385781807	0.262564195808691	-0.108072132088084	0.0962300981822302	0.10028048256751	0.12225919456307	0.388498023536003	-0.603995933807426	"S05"	0.388498023536003	"IS07"
"Mylpf"	"Mylpf"	-0.123211680302464	0.159130612039513	-0.118693918691374	-0.125823942075661	0.0582806863367561	-0.129015129012363	0.381097308075809	-0.144748681330943	"S05"	0.381097308075809	"IS07"
"Sp4"	"Sp4"	0.211746544437	0.354623178517203	0.101187032419199	0.354526122452301	-0.263970977561599	0.224115058011103	0.375224502537759	-0.658176218265334	"S05"	0.375224502537759	"IS07"
"Adgre5"	"Adgre5"	0.138059197850109	-0.186139385053235	-0.230190166550068	-0.0832453980667746	0.1104725189458	0.293778215028476	0.374601548655407	-0.39519136553005	"S05"	0.374601548655407	"IS07"
"Arhgap15"	"Arhgap15"	0.313740535543283	0.107677545606686	0.087866324368472	0.221806786125102	-0.152493506071002	0.267827216228086	0.373352548054574	-0.629305658424171	"S05"	0.373352548054574	"IS07"
"Jazf1"	"Jazf1"	-0.317547856242432	0.0427824888544779	-0.178838140338577	-0.00694677552204473	-0.257510726558036	0.360318088462786	0.371519205877577	-0.0793213140267155	"S05"	0.371519205877577	"IS07"
"Gimap8"	"Gimap8"	0.256771316563482	0.332967760165729	-0.757067582013787	0.10098455433921	-0.19217868983523	0.295098440790471	0.361048711699765	-0.389471182958643	"S05"	0.361048711699765	"IS07"
"Nbeal2"	"Nbeal2"	0.0822892863161148	0.0635665233740859	-0.391360898186773	0.219196733272074	-0.204122636764515	0.127589306648836	0.356107110104484	-0.22115130571121	"S05"	0.356107110104484	"IS07"
"Gm11110"	"Gm11110"	0.286220112750512	0.326264175143853	-0.250027791605838	-0.100402677840931	-0.0155913826854698	-0.271769338701997	0.350794619705165	-0.214763628818446	"S05"	0.350794619705165	"IS07"
"Traj18"	"Traj18"	0.0636820485025934	0.0256390989927482	-0.168100650756741	-0.178198569706792	-0.195465872972954	0.165961282702515	0.337945475213759	-0.0605199009481913	"S05"	0.337945475213759	"IS07"
"Tg"	"Tg"	-0.235206895610382	-0.0811041342696418	-0.350677374364633	0.182709044255655	0.0359958992705279	0.280574078814059	0.337418003273053	-0.291002458613802	"S05"	0.337418003273053	"IS07"
"Commd4"	"Commd4"	-0.08361573842476	-0.145340682892627	0.00667347847773662	0.147770328895448	-0.119473512307715	-0.0579764448990096	0.333131347034894	-0.0533331639907331	"S05"	0.333131347034894	"IS07"
"Mfng"	"Mfng"	0.170493843388114	-0.0948061900950123	-0.39281310623992	-0.00663683683006471	0.0427033669229111	-0.171364443218253	0.306600817168431	-0.0490681738277518	"S05"	0.306600817168431	"IS07"
"Eml5"	"Eml5"	0.239990202996895	-0.0227796744522973	-0.268150590186002	-0.0234980887862684	0.0648603221124	-0.11086908590277	0.30635886829226	-0.199928889149071	"S05"	0.30635886829226	"IS07"
"Fabp4"	"Fabp4"	-0.329020976770923	-0.000655945089991016	-0.110049744477889	-0.695122411922518	0.0775438242937374	0.258998765173905	0.304306522124584	0.120284207792845	"S05"	0.304306522124584	"IS07"
"Crmp1"	"Crmp1"	-0.186266850664055	0.0239082444399394	-0.179437066139706	0.0267864545938734	-0.20864775132524	0.282043857425829	0.300664931302237	-0.0924601944321176	"S05"	0.300664931302237	"IS07"
"Dock2"	"Dock2"	0.00877604931096703	-0.106273623273689	0.0155769717173732	0.151908943697509	0.113809076472525	0.274509774291277	0.298370765481183	-0.512042776549807	"S05"	0.298370765481183	"IS07"
"Ghr"	"Ghr"	-0.23719959412907	-0.0776126202526084	-0.0772349843400021	-0.713184798611381	0.221630730016718	0.217413018004221	0.273268900360252	0.0398632407513162	"S05"	0.273268900360252	"IS07"
"Fam174b"	"Fam174b"	-0.137490873452648	0.129408990279363	-0.132449541426051	-0.140405874303234	0.0489684969448737	0.0823963690503306	0.264906176161397	-0.161523831007379	"S05"	0.264906176161397	"IS07"
"Gm16069"	"Gm16069"	0.116930168061292	0.0738997534978552	-0.145598964304998	-0.154345191842754	-0.169301121284882	0.0568389300630357	0.253204638782609	-0.0240487806741924	"S05"	0.253204638782609	"IS07"
"Golm2"	"Golm2"	0.177634192341776	0.12126411923947	0.082798785824884	-0.0762657777280991	-0.117430923090946	-0.224978308282019	0.252067586495819	-0.0448031793555013	"S05"	0.252067586495819	"IS07"
"Prrt1"	"Prrt1"	-0.215736310672452	-0.0590001411261448	-0.207825979281129	0.143964111436879	-0.0211837705891791	0.047225196927361	0.205322916116552	-0.0420750779774104	"S05"	0.205322916116552	"IS07"
"Vmn2r96"	"Vmn2r96"	-0.175303508927667	0.0703869604504929	-0.168875713600319	0.024546033659359	-0.0539975982056502	0.162285371827582	0.166785614325208	-0.0904551752989266	"S05"	0.166785614325208	"IS07"
"Cdh1"	"Cdh1"	0.000744659563812445	1.76435192222981	-0.305784039338719	-0.3241526918785	-0.278426382255496	-0.0248484911859248	-0.226356307593519	-0.209251833825726	"S06"	1.76435192222981	"IS02"
"Itgae"	"Itgae"	-0.157779001510559	1.58318019075039	-0.306859277354797	0.417586021579213	-0.279147100959116	-0.243931715056769	-0.335977310972405	-0.234776862045722	"S06"	1.58318019075039	"IS02"
"Cd7"	"Cd7"	-0.0429160587902874	1.41734369381997	-0.312609579195405	0.26976015720359	-0.205673847465465	-0.162237331902832	-0.122618548265305	-0.381231194140738	"S06"	1.41734369381997	"IS02"
"Runx3"	"Runx3"	0.0242809495291126	1.36290893197455	-0.35496943847427	-0.102131017577814	0.0740564794693687	0.224030811114542	-0.200539043604925	-0.609712311693397	"S06"	1.36290893197455	"IS02"
"Klrd1"	"Klrd1"	0.329719660577199	1.28196406412719	-0.6339244976556	-0.607975900758061	0.801846573979601	-0.348556643533433	-0.521291113767392	-0.406682828510759	"S06"	1.28196406412719	"IS02"
"Pip5k1b"	"Pip5k1b"	0.00148559319631219	1.22700828933898	0.601548579300222	0.45747117519598	-0.410904731889362	-0.39435682748466	-0.372855413228681	-0.16874458845394	"S06"	1.22700828933898	"IS02"
"Clnk"	"Clnk"	-0.339369619453251	1.21364773836952	-0.634133175836589	-0.0562198770156928	0.863761480636234	-0.577590555761131	-0.526487034330276	-0.272127412817451	"S06"	1.21364773836952	"IS02"
"Itga1"	"Itga1"	0.172651348528769	1.15054971105374	-0.522476172796826	-0.234386828766343	-0.296385427764914	0.256894006122064	0.107759508376533	-0.357908564404647	"S06"	1.15054971105374	"IS02"
"Cracr2a"	"Cracr2a"	0.0124514048535072	1.10878496182324	-0.482371313993771	-0.0563026600327734	0.0878072900445898	0.0842180226931632	-0.377720839159288	-0.270978181011257	"S06"	1.10878496182324	"IS02"
"Gzmb"	"Gzmb"	-0.266381678581668	1.08017100263481	-0.256614350367006	-0.107988341629355	0.0542870429071155	-0.14694383801012	0.108600196287888	-0.312944329715862	"S06"	1.08017100263481	"IS02"
"Cd160"	"Cd160"	-0.189950162192854	1.05506212307001	-0.31946077522805	-0.101862833269505	-0.0651378278977836	-0.167499186672148	0.280004050291746	-0.318462039058408	"S06"	1.05506212307001	"IS02"
"Gm12167"	"Gm12167"	-0.138042859402363	1.02080986508071	-0.132981287890943	-0.140969563135275	-0.154629404524352	0.0956042032571592	-0.145599950245558	-0.162172302306028	"S06"	1.02080986508071	"IS02"
"Xcl1"	"Xcl1"	-0.144007497150862	1.01976590343752	-0.28565733849122	-0.302816966598466	0.481553704962444	-0.205108933203206	-0.20590032895236	-0.348362607916122	"S06"	1.01976590343752	"IS02"
"Mta3"	"Mta3"	-0.505604791337677	0.971778434989319	-0.454752540869881	0.174005978043551	-0.0226808190220261	0.277695586884769	0.230416199549862	-0.535008568290117	"S06"	0.971778434989319	"IS02"
"Zdhhc15"	"Zdhhc15"	0.584476065726041	0.952818260124147	-0.369066086346818	-0.171378733631587	0.100507233160195	-0.128325753450327	-0.147785046099212	-0.450080593105876	"S06"	0.952818260124147	"IS02"
"Padi2"	"Padi2"	-0.104094119776024	0.924361260384182	-0.425185019672536	0.214401633665356	0.128110182203168	-0.152876912539755	-0.137881860537033	-0.332329684137381	"S06"	0.924361260384182	"IS02"
"Klra6"	"Klra6"	0.189108001603302	0.910570567932471	-0.207656009492668	-0.0447923584773623	-0.00864546690109323	-0.225713053796378	-0.0774436433802803	-0.253239035966668	"S06"	0.910570567932471	"IS02"
"Abtb2"	"Abtb2"	0.427260425610475	0.90684608356043	-0.101920281074339	-0.515980271435907	-0.088798547043262	0.114223380003746	-0.0712872767122022	-0.285631014562847	"S06"	0.90684608356043	"IS02"
"Hcst"	"Hcst"	-0.165025720863608	0.896897394815361	-0.380207203727777	-0.302719109548057	-0.0334794176879388	0.246881916191112	-0.140629288367672	-0.137155871288433	"S06"	0.896897394815361	"IS02"
"Apol7e"	"Apol7e"	-0.146770929420381	0.890666416147511	-0.368540226922109	0.265396277555503	-0.211534574767835	0.260584896615712	-0.126207007019599	-0.317379249719696	"S06"	0.890666416147511	"IS02"
"Prkch"	"Prkch"	0.430446114023581	0.877846414191838	-1.33612790710011	-0.271688728037455	0.0114827336218014	0.349624597804454	0.034607324915266	-0.369914201920577	"S06"	0.877846414191838	"IS02"
"Mctp2"	"Mctp2"	0.0440826490221668	0.870638090609382	-0.544608932906161	-0.545708027141664	0.595029203090706	0.0402938975674205	0.091327844652479	-0.609954938721095	"S06"	0.870638090609382	"IS02"
"Tmem163"	"Tmem163"	-0.342546250486	0.863681361407051	0.862974021410959	-0.756735476092014	0.778827573084083	-0.0709966126732006	-0.0889444581249818	-0.677097604848741	"S06"	0.863681361407051	"IS02"
"Psd4"	"Psd4"	-0.0171019325399926	0.847780400178737	-0.0106521636768257	-0.124846116075334	-0.152049645974822	0.207709564911444	-0.0517140940901949	-0.310462142259746	"S06"	0.847780400178737	"IS02"
"Trgc2"	"Trgc2"	-0.0282475754487755	0.847106797899088	-0.207174448202333	-0.0160916442378758	-0.240900521165503	-0.225189617611231	0.248580505662461	-0.155213644590806	"S06"	0.847106797899088	"IS02"
"Il12rb2"	"Il12rb2"	-0.238186637574511	0.841320064636466	-0.457711925861343	-0.261204440899391	0.630902049183611	-0.362328846128558	-0.272051429146828	-0.176160874564209	"S06"	0.841320064636466	"IS02"
"Bcl2"	"Bcl2"	0.254589539157155	0.840742926669018	0.0141210597859578	-0.275862604465032	0.332151894528474	-0.00889665381815612	-0.0633486873087825	-0.629194071240377	"S06"	0.840742926669018	"IS02"
"Ctse"	"Ctse"	0.0476395499366463	0.839813782827369	-0.050761298645445	0.0326908234574119	-0.401850102508412	0.333246835649719	-0.0196865512421268	-0.294900483828557	"S06"	0.839813782827369	"IS02"
"Chst11"	"Chst11"	0.108213545209003	0.833739481042829	-0.771993400708106	0.185403521288932	0.520074447737091	-0.25129730078623	-0.107653822017888	-0.568698133217639	"S06"	0.833739481042829	"IS02"
"Mbd2"	"Mbd2"	0.154257792746405	0.832476470065438	0.125804672581626	0.265978382623235	-0.400173446881975	0.00425071451003472	0.404649153332384	-0.589407148621943	"S06"	0.832476470065438	"IS02"
"Dapk2"	"Dapk2"	-0.226189520588725	0.831939677935121	-0.424696623968656	-0.263671915280976	0.29426374308831	0.0943360378677149	-0.231214439642107	-0.21231861404777	"S06"	0.831939677935121	"IS02"
"Plcxd2"	"Plcxd2"	0.0170685974241013	0.827390672553134	-0.253250631737012	-0.0694553060413135	-0.204056262168652	0.359811515382369	-0.0848267931562592	-0.308396433672246	"S06"	0.827390672553134	"IS02"
"Cd8a"	"Cd8a"	0.161735656347016	0.82436372339254	-0.338080692720616	-0.211910717390463	-0.393117084558856	0.322609443273144	0.299049836216434	-0.339936833565085	"S06"	0.82436372339254	"IS02"
"Gm14009"	"Gm14009"	-0.123275245904554	0.823663610241797	-0.11875515355472	-0.125888855358361	0.0705572525573551	-0.129081688646435	-0.130023890753344	-0.144823357993562	"S06"	0.823663610241797	"IS02"
"Nt5e"	"Nt5e"	0.0874023429572502	0.813836581269096	-0.338270942248758	0.135666926068904	-0.393338304940417	0.686021551483863	-0.370369644797911	-0.274887393151383	"S06"	0.813836581269096	"IS02"
"Gm19585"	"Gm19585"	-0.233875077960969	0.807505192215456	-0.225299658435733	-0.0710069829209175	0.257535384858133	-0.244890933082319	0.0193113040904484	-0.274755681019187	"S06"	0.807505192215456	"IS02"
"Gm10874"	"Gm10874"	-0.107235653436706	0.80657376544704	-0.351161157111033	0.178359982859997	-0.0345100457066173	-0.107810617543588	0.158364540045762	-0.358861499115978	"S06"	0.80657376544704	"IS02"
"Lax1"	"Lax1"	0.0198396613470344	0.801250270900955	-0.288612225178576	-0.0383479660982139	0.24226492009575	0.0654345097092576	-0.38198123103491	-0.304173932074679	"S06"	0.801250270900955	"IS02"
"Selplg"	"Selplg"	-0.0113314522215363	0.800776939245704	-0.627317922408738	0.239304429235187	0.0287906507633185	0.491730352044036	-0.210547947283806	-0.548346426327258	"S06"	0.800776939245704	"IS02"
"Zfp827"	"Zfp827"	0.125951600120451	0.798029987800341	-0.3265413849428	-0.227643921270461	-0.281045781909373	0.589381740870127	-0.00260165800901095	-0.372113696918884	"S06"	0.798029987800341	"IS02"
"AU020206"	"AU020206"	-0.275506728061653	0.794911591678959	-0.531136352216538	0.242075221809059	-0.603045318734688	0.620791479305716	0.13626632305752	-0.219487171376944	"S06"	0.794911591678959	"IS02"
"Ncald"	"Ncald"	-0.184915020227684	0.794469351301898	-0.178134802819335	-0.188835480020497	-0.20713349165039	-0.0153070823573654	-0.0204366615123966	0.0434754546502306	"S06"	0.794469351301898	"IS02"
"Ppp3cc"	"Ppp3cc"	0.280055771758021	0.792149954183121	0.141610745532132	-0.202806596536079	0.200204801977908	0.174352933742478	0.045820305657065	-0.767460144613163	"S06"	0.792149954183121	"IS02"
